# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae26301.r.ut190701.084749_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
48 206966 215.27721294 61.520333682 16.279 r 15.0864 712 5.814 2480.407 790.492 0.039559823 0.041345734 0.017584855 5.624 4.504 -42.1 0.199
56 75519 215.3316441 61.524985873 16.945 r 15.9873 359 5.393 2324.552 817.652 0.0690846 0.058832899 0.0078108367 4.17 3.769 -71.3 0.096
76 129393 215.32506659 61.556467331 18.1 r 17.0395 175 4.288 2342.513 1006.624 0.1174735 0.099557109 0.035694174 3.361 2.79 -58.3 0.17
85 30196 215.32969948 61.579086838 15.375 r 14.3522 1382 8.012 2328.669 1142.281 0.026874591 0.01792918 -0.011639109 8.148 5.799 63.8 0.288
97 54806 215.28775409 61.582234612 16.4 r 15.2039 606 5.756 2448.355 1161.739 0.040317852 0.053501938 0.0315197 5.79 3.953 -33.7 0.317
103 663427 215.31507967 61.587823793 16.228 r 15.0766 760 7.273 2370.173 1194.893 0.026271805 0.046410233 -0.014764193 6.474 4.526 18.1 0.301
104 380013 215.39925651 61.583894564 17.91 r 16.7778 177 3.58 2129.94 1170.349 0.11424936 0.12667672 -0.018903304 3.027 2.755 28.3 0.09
139 686103 215.94832055 61.613226522 19.248 r 18.7945 52 2.751 563.126 1347.641 0.2732842 0.31245402 -0.075703017 1.999 1.726 31.3 0.136
161 129396 215.35031435 61.638527838 16.495 r 15.34 526 5.118 2268.324 1498.672 0.07104598 0.040074866 0.029725222 5.416 3.603 -68.1 0.335
199 1147702 215.67804064 61.670221516 17.74 r 15.8724 462 6.142 1334.412 1687.32 0.046989486 0.04160089 0.011039275 5.12 4.453 -58.0 0.13
