# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae26301.r.ut190709.092311_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
34 206966 215.27746168 61.520401433 16.279 r 15.2128 344 5.653 2479.693 790.895 0.069086105 0.057629704 0.016929002 4.338 3.687 -62.0 0.15
36 75519 215.33181873 61.525039845 16.945 r 15.9648 200 5.966 2324.051 817.974 0.098126546 0.08550521 0.011007505 3.462 3.159 -69.5 0.087
40 75520 215.23089403 61.526667445 17.89 r 17.4064 0 3.47 2612.702 829.238 0.22455654 0.16089742 -0.029046558 2.518 2.096 77.7 0.168
53 129393 215.32508489 61.556558135 18.1 r 16.9312 98 5.023 2342.458 1007.169 0.18258218 0.14299557 0.068445005 2.848 2.223 -60.0 0.219
62 30196 215.32978478 61.579210889 15.375 r 14.3778 724 8.249 2328.422 1143.024 0.039116222 0.029148046 -0.017007193 6.418 4.768 60.2 0.257
68 54806 215.28783281 61.582274787 16.4 r 15.2683 341 5.808 2448.129 1161.979 0.059672698 0.069523215 0.035085615 4.644 3.475 -37.2 0.252
70 380013 215.39928774 61.583906054 17.91 r 16.7062 116 4.136 2129.851 1170.418 0.1358839 0.16098189 -0.0099077001 2.722 2.485 10.8 0.087
71 663427 215.3150448 61.58790473 16.228 r 15.1318 380 7.182 2370.271 1195.379 0.047566488 0.065711796 -0.0088837435 4.636 3.871 13.0 0.165
99 129396 215.35023724 61.63849714 16.495 r 15.3865 295 5.209 2268.545 1498.489 0.096981369 0.057606433 0.039339256 4.496 3.084 -67.5 0.314
122 1147702 215.67797267 61.670152288 17.74 r 15.8916 280 5.998 1334.605 1686.905 0.065086365 0.059746057 0.020054411 4.384 3.706 -52.5 0.154
