# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae19062.r.ut190709.081854_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
15 388065 236.20706374 46.935312903 18.75 r 18.1592 77 4.301 576.408 580.321 0.29692379 0.13679127 0.1193419 2.924 1.777 -71.7 0.392
18 517146 235.75228112 46.940022827 17.239 r 16.3464 243 4.045 2439.552 608.624 0.082189672 0.10694303 0.055846583 3.952 2.827 -33.0 0.285
45 2283454 235.77646569 46.964745166 18.59 r 17.5812 116 3.841 2340.088 756.685 0.15112792 0.14077012 0.0025380822 2.667 2.571 -83.1 0.036
58 297258 236.13758464 46.977081299 17.76 r 16.7184 285 8.082 861.562 830.24 0.029739464 0.10115898 -0.00022247936 5.799 3.144 0.1 0.458
72 61177 236.16259494 46.993984946 16.854 r 16.1233 327 5.535 759.41 931.882 0.10545263 0.043037329 -0.045091398 5.289 2.978 72.1 0.437
75 12458 236.11219683 47.006853399 14.697 r 13.7725 2286 10.556 965.792 1008.683 0.010817778 0.01505895 0.0043651778 10.053 7.91 -22.9 0.213
104 61515 236.08473999 47.018991494 17.75 r 16.7322 192 4.05 1078.227 1081.344 0.10464487 0.1057917 0.0054745167 3.125 3.043 -39.1 0.026
118 517194 236.00495553 47.034368057 16.836 r 15.8557 396 5.394 1404.616 1173.339 0.024353074 0.12709194 0.0023692562 6.41 2.805 -0.7 0.562
234 2187698 236.11159797 47.116556141 17.71 r 16.5954 207 4.104 969.336 1666.895 0.09644939 0.10892307 -0.00094415603 3.22 3.03 2.2 0.059
237 59054 235.88462814 47.123441706 16.405 r 15.9101 442 6.609 1896.016 1708.012 0.058591828 0.041236244 -0.039679099 5.949 3.738 56.8 0.372
272 58702 236.08438947 47.158955843 16.076 r 15.4609 698 9.752 1080.765 1921.128 0.047241177 0.04801017 0.077815212 10.711 3.399 -44.7 0.683
297 2283492 236.12817494 47.16854052 19.01 r 17.7677 105 3.901 902.237 1978.922 0.2023662 0.12144601 0.039068822 2.924 2.199 -77.1 0.248
