# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae23545.r.ut190517.062701_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
13 1257296 212.95282327 54.913138683 18.18 r 17.0183 57 6.935 1466.333 670.0 0.17662872 0.32095054 0.038959716 2.397 1.758 -7.6 0.267
27 520323 212.95688644 54.959193932 16.764 r 15.7102 238 8.52 1452.375 946.335 0.065126419 0.071904518 -0.01402623 4.058 3.62 32.1 0.108
28 456939 212.94969431 54.962894405 16.426 r 15.3045 342 11.21 1477.154 968.534 0.056992132 0.040550444 0.014207866 5.136 4.095 -69.6 0.203
34 2278295 212.99241773 54.973440362 18.29 r 17.4515 56 4.827 1330.031 1031.869 0.20325547 0.30619586 0.079583146 2.296 1.768 -18.9 0.23
46 2315639 212.84831471 55.008352537 18.98 r 17.5432 18 5.835 1826.001 1241.502 0.61207891 0.94057679 0.35391885 1.367 0.991 -23.6 0.275
78 75167 212.97151453 55.109055932 17.47 r 16.5023 136 6.495 1402.349 1845.522 0.12522367 0.10060261 0.0057140808 3.158 2.822 -83.5 0.106
79 35284 212.87149498 55.122118304 14.967 r 14.5055 941 11.317 1745.546 1924.002 0.024848245 0.014117091 0.0009248592 8.422 6.341 -87.5 0.247
103 1257568 212.93400279 55.160114411 18.43 r 17.4085 22 6.77 1531.054 2151.856 0.65231097 0.53103018 0.090347074 1.392 1.224 -71.7 0.121
104 13196 212.82710094 55.18159617 14.712 r 13.9894 1172 17.596 1897.27 2281.074 0.014047313 0.016528359 0.0001937706 8.438 7.777 -2.2 0.078
112 75171 212.77292124 55.149126226 16.88 r 16.2833 200 8.364 2083.356 2086.634 0.076959811 0.079438783 -0.071629077 4.859 2.961 44.0 0.39
