# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae14916.r.ut190715.072850_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
4 303592 246.13058315 40.684267079 17.4 r 17.6916 78 4.368 2069.636 491.005 0.15725785 0.22490343 0.11366192 2.829 1.972 -29.6 0.303
43 59531 246.02807136 40.744872108 16.74 r 16.3469 225 5.532 2535.112 855.573 0.082286425 0.066572212 -0.019305823 4.017 3.393 64.6 0.155
48 649432 246.40195614 40.751311828 18.51 r 17.7639 50 4.567 835.588 893.424 0.27669623 0.28131476 -0.021768827 1.932 1.857 39.0 0.039
58 128063 246.13214271 40.765690718 17.08 r 16.393 171 8.767 2061.852 979.539 0.051777847 0.14092258 0.011056631 4.409 2.661 -3.5 0.397
65 303603 246.33045977 40.777533992 17.91 r 16.786 114 7.592 1160.695 1050.349 0.14420883 0.10382428 -0.040226992 3.236 2.561 67.6 0.209
84 339371 246.41626153 40.801234394 17.97 r 17.467 73 5.223 771.114 1193.074 0.23763353 0.17437296 -0.12502871 2.712 1.903 58.4 0.298
104 73762 246.30333696 40.842175042 16.458 r 15.2674 378 5.229 1284.139 1438.109 0.046048675 0.071227908 0.0042274152 4.669 3.742 -4.8 0.198
124 339386 246.30186233 40.867141229 18.23 r 16.9232 70 8.937 1290.912 1587.903 0.11514196 0.29856658 -0.041829579 2.978 1.823 6.4 0.388
125 2809 246.29290102 40.892973044 13.295 r 12.554 3844 12.789 1331.638 1742.874 0.0062358319 0.0098467479 0.0021381029 12.972 9.931 -15.3 0.234
163 135019 246.25745051 40.921248456 16.95 r 16.2119 252 7.811 1492.431 1912.491 0.054993637 0.063988924 -0.0026852922 4.272 3.947 8.3 0.076
164 62552 246.27437659 40.928905602 15.386 r 15.0878 797 12.604 1415.704 1958.443 0.021161716 0.018065361 0.0020460328 7.504 6.825 -73.3 0.091
167 16395 246.25973118 40.946765473 14.87 r 13.7612 1897 13.686 1482.099 2065.594 0.017172342 0.0063339765 0.0012719826 12.602 7.623 -86.7 0.395
168 462209 246.09304664 40.927180127 16.428 r 15.9515 317 8.184 2237.718 1948.766 0.046970464 0.052587941 0.015574293 4.909 4.15 -35.1 0.155
