# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae22705.r.ut190425.082647_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
2 658559 218.15141476 53.157893613 18.22 r 17.5136 179 4.514 1792.069 493.874 0.17929119 0.13386644 -0.24242577 5.484 1.89 50.3 0.655
24 341443 218.43744484 53.176077626 18.3 r 17.7212 146 4.745 763.336 603.869 0.10152292 0.12667969 -0.020139776 3.195 2.771 19.3 0.133
25 519499 218.18719133 53.187800943 17.535 r 16.9795 288 7.724 1663.243 673.206 0.20719358 0.015879253 0.00077099964 7.936 2.197 -89.9 0.723
28 341445 218.31354267 53.180450909 18.37 r 17.3276 167 5.108 1208.938 629.219 0.12735374 0.090108119 0.03473166 3.465 2.73 -68.5 0.212
57 1255607 218.01883051 53.201448381 18.47 r 17.4482 143 3.744 2268.284 756.185 0.1184103 0.15182735 -0.0023402427 2.907 2.566 2.0 0.117
64 519512 218.10327767 53.216793491 16.807 r 16.2531 495 8.569 1964.612 847.529 0.096878633 0.038450245 0.096250482 9.38 2.84 -60.6 0.697
83 519520 218.01673965 53.235126316 17.259 r 16.1487 373 6.775 2275.189 958.276 0.059307974 0.053702544 0.0021882497 4.324 4.099 -79.3 0.052
89 1255635 218.05510492 53.235238527 18.27 r 17.551 156 3.895 2137.41 958.57 0.11195047 0.11898992 -0.0331246 3.186 2.748 39.0 0.137
109 22718 218.27557673 53.265491695 15.135 r 14.1987 1837 8.838 1345.763 1139.347 0.014503308 0.018454053 -0.00041586149 8.307 7.359 3.0 0.114
163 412595 218.25501657 53.306230088 16.11 r 15.2996 784 8.055 1419.624 1383.743 0.019699728 0.046686996 -0.01242596 7.385 4.562 12.4 0.382
190 74978 218.45195458 53.321319948 17.58 r 16.6057 268 4.778 713.834 1475.478 0.080577537 0.083017699 -0.059872668 4.392 2.991 43.8 0.319
206 74979 218.04980366 53.341693962 17.04 r 16.3665 470 7.627 2154.814 1597.35 0.03013272 0.049200062 0.013086601 5.965 4.418 -17.2 0.259
271 1255794 218.12464889 53.396646491 18.29 r 17.549 129 3.126 1886.203 1926.52 0.13719356 0.1625431 0.013846536 2.717 2.467 -14.3 0.092
330 279242 218.08628357 53.438797205 17.46 r 17.0932 222 6.578 2022.942 2179.669 0.084145427 0.078753039 -0.053362545 4.278 3.039 47.9 0.29
359 1255859 218.05511108 53.485395221 18.36 r 17.5939 162 6.29 2133.662 2459.511 0.084078424 0.10509069 -0.015033904 3.499 3.05 17.8 0.128
