# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae26301.r.ut190717.085027_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
30 206966 215.27744973 61.520275602 16.279 r 15.1216 198 5.176 2479.731 790.14 0.099989966 0.086537912 0.026158292 3.568 3.043 -58.6 0.147
32 75519 215.33185464 61.524939342 16.945 r 16.2169 78 4.535 2323.951 817.37 0.20098631 0.19936866 0.0036359413 2.246 2.224 -57.0 0.01
40 129393 215.32511911 61.556488497 18.1 r 16.9682 23 4.559 2342.363 1006.75 0.47960454 0.71802479 0.081514969 1.454 1.175 -9.4 0.192
48 30196 215.32974929 61.579101329 15.375 r 14.4516 293 7.29 2328.527 1142.367 0.077961653 0.06003106 -0.031840093 4.44 3.385 59.7 0.238
53 54806 215.28790299 61.582250724 16.4 r 15.2715 169 5.458 2447.929 1161.834 0.099324122 0.11308335 0.043664392 3.465 2.783 -36.3 0.197
54 380013 215.3993773 61.583888342 17.91 r 16.5789 51 4.38 2129.595 1170.311 0.26933643 0.30974862 0.017756516 1.934 1.791 -11.9 0.074
55 663427 215.31490977 61.587857079 16.228 r 15.147 156 6.955 2370.657 1195.095 0.10074761 0.124299 -0.022230931 3.222 2.787 21.7 0.135
76 129396 215.35021188 61.638514434 16.495 r 15.1868 162 6.202 2268.617 1498.593 0.15003502 0.080071196 0.043728575 3.681 2.529 -74.0 0.313
95 1147702 215.67783148 61.670158885 17.74 r 15.9109 130 5.531 1335.007 1686.944 0.12637445 0.10122147 0.015163259 3.176 2.79 -74.5 0.122
106 28426 215.59759534 61.69740728 15.011 r 14.3176 331 7.768 1563.406 1850.371 0.072217666 0.050694671 -0.013480077 4.529 3.672 74.0 0.189
