# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae21265.r.ut190702.104611_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
43 473515 243.53875681 50.768003157 17.842 r 16.9149 154 3.587 2095.243 710.348 0.12982297 0.13196993 0.079727523 3.315 2.42 -44.2 0.27
100 74757 243.62878412 50.812944837 16.913 r 15.7938 337 5.831 1753.365 979.483 0.060286801 0.074690387 0.014703527 4.181 3.586 -22.8 0.142
119 450372 243.50342609 50.830304051 16.629 r 15.4521 376 4.991 2228.343 1084.47 0.070298068 0.063717529 0.0037573669 3.977 3.758 -75.1 0.055
153 525603 243.44386373 50.860346753 18.33 r 16.9739 0 4.919 2453.454 1265.403 0.14940207 0.12634595 0.0019104092 2.814 2.587 -87.6 0.081
199 58024 243.71945314 50.89968215 17.7 r 16.3916 250 6.588 1409.796 1499.808 0.057092469 0.088615492 -0.011707316 4.224 3.34 10.2 0.209
229 672567 243.66277444 50.927855011 18.9 r 17.5033 101 3.765 1624.198 1668.857 0.15045784 0.1831639 -0.0064450875 2.581 2.335 5.6 0.095
277 1287750 243.62083016 50.964696843 19.02 r 18.9331 34 2.634 1782.599 1890.024 0.47763702 0.36872464 0.098132677 1.691 1.419 -69.0 0.161
342 383289 243.75231402 51.051373455 18.41 r 17.4612 118 5.199 1286.149 2410.025 0.11636105 0.1469405 0.047254112 3.108 2.502 -28.5 0.195
346 78575 243.5154074 51.030442074 16.215 r 15.8524 439 7.271 2180.008 2285.184 0.041901335 0.040425587 -0.0031354253 5.036 4.828 57.6 0.041
387 525610 243.71887525 51.001172525 17.867 r 16.738 155 3.384 1412.176 2108.75 0.10048169 0.17031741 0.0222177 3.182 2.411 -8.8 0.242
398 518663 243.55222982 50.999189104 17.066 r 16.465 300 8.372 2041.424 2097.361 0.13077711 0.10281855 -0.20520759 8.689 2.13 48.9 0.755
