# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae20868.r.ut190717.064321_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
102 824067 247.89856864 50.15505522 17.356 r 16.2652 188 5.698 1912.038 1184.21 0.097938299 0.093712904 -0.011210721 3.336 3.134 55.3 0.061
109 128728 247.92693168 50.167665798 15.864 r 14.8306 794 9.228 1802.923 1259.738 0.021275574 0.028748488 0.0048107505 6.973 5.827 -16.4 0.164
119 83043 248.0699424 50.189232872 15.07 r 14.1706 1431 15.562 1253.407 1389.087 0.013139666 0.013458372 -0.010823362 11.262 7.31 44.2 0.351
161 216028 247.92821981 50.237363421 15.204 r 15.0822 788 13.341 1797.538 1677.918 0.025524149 0.014171747 0.0050599249 8.564 6.194 -78.0 0.277
180 176197 247.87152623 50.255018725 16.201 r 15.1428 422 5.477 2014.918 1784.159 0.051954273 0.068924621 0.042900901 5.173 3.46 -34.2 0.331
185 824126 247.93067625 50.261290716 16.803 r 16.3321 240 6.96 1787.967 1821.472 0.1280944 0.047227986 0.07392627 5.515 2.65 -68.8 0.52
195 953303 247.87613483 50.264537106 18.295 r 17.5114 85 3.941 1997.139 1841.238 0.17645572 0.18821372 -0.0035211071 2.382 2.303 8.3 0.033
221 216027 247.79912406 50.29606713 15.717 r 15.5014 456 9.236 2291.988 2031.084 0.041244682 0.04139344 0.031851918 6.275 4.18 -44.9 0.334
242 824155 248.26012858 50.301091592 16.694 r 16.4413 223 5.162 525.092 2061.8 0.074274227 0.10601756 -0.07747519 4.551 2.752 33.9 0.395
262 216030 248.24119682 50.316187384 17.252 r 16.2093 207 3.824 597.935 2152.136 0.12315337 0.088384137 -0.019538602 3.413 2.82 75.3 0.174
