# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae4951.r.ut190709.074345_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
3 217575 254.66964699 27.886240409 16.414 r 15.8408 434 5.881 1968.244 601.492 0.061844997 0.040946964 0.021124868 5.231 3.885 -67.3 0.257
39 217576 254.71924084 27.903840922 16.415 r 16.1894 314 7.841 1705.2 706.96 0.079722911 0.056451645 -0.07713744 5.997 3.038 53.4 0.494
58 126983 254.76313276 27.915701651 16.041 r 15.1422 519 5.112 1472.469 778.093 0.053550009 0.068906367 0.069849186 6.266 3.211 -38.8 0.488
77 137142 254.74285623 27.930850366 15.185 r 14.681 849 7.376 1579.961 868.99 0.048014134 0.017770359 -0.016778428 8.007 4.464 75.5 0.442
129 959700 254.79132373 27.945716889 17.234 r 16.3239 223 4.413 1323.055 958.208 0.10312095 0.091645978 -0.046744369 3.693 2.869 51.9 0.223
150 21017 254.71086553 27.96502019 15.176 r 14.1304 1463 9.179 1749.468 1074.052 0.012297392 0.023151284 0.00028210337 9.018 6.572 -0.7 0.271
153 126991 254.5806976 27.959698996 16.362 r 15.5437 376 4.3 2439.329 1042.758 0.07359463 0.070684187 -0.046931282 4.535 3.233 46.8 0.287
162 126992 254.75713215 27.963976472 16.537 r 15.7963 379 5.796 1504.282 1067.742 0.06165123 0.059104372 -0.027878681 4.643 3.667 47.6 0.21
224 959699 254.66528 27.994562823 17.647 r 16.8866 135 3.271 1990.91 1251.446 0.1347716 0.15940309 0.022815315 2.77 2.47 -21.4 0.108
384 959701 254.73714123 28.066345876 18.19 r 17.2318 116 3.584 1610.119 1681.968 0.14192666 0.17785454 -0.031187572 2.711 2.333 20.5 0.139
495 336835 254.73090378 28.123636354 17.78 r 16.7885 217 6.256 1643.066 2025.718 0.12173513 0.098869354 0.15658826 5.663 2.298 -49.2 0.594
574 1233864 254.94566694 28.134462112 18.59 r 17.611 98 4.911 506.723 2091.425 0.14921546 0.16649026 -0.019830877 2.629 2.418 24.5 0.08
