# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae20042.r.ut190630.083351_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
104 83030 247.23952034 48.737108438 14.973 r 14.7823 1272 9.593 1840.581 987.392 0.016482593 0.018828403 0.0038709159 8.06 7.085 -29.4 0.121
122 303997 247.21704064 48.741808814 17.35 r 16.5575 332 5.863 1929.495 1015.708 0.038592119 0.084116235 0.027466664 5.363 3.372 -15.6 0.371
134 340714 247.2479903 48.750515216 18.3 r 17.5593 169 5.679 1806.983 1067.797 0.11330292 0.086973816 -0.071555354 4.016 2.689 55.1 0.33
142 383242 247.20308833 48.761044945 18.63 r 17.7682 136 4.208 1984.515 1131.208 0.12981054 0.11569598 0.0018971396 2.941 2.775 -86.2 0.056
170 54399 247.20088035 48.779271523 17.175 r 16.3423 317 5.252 1993.069 1240.582 0.05410365 0.078832492 0.0043462408 4.307 3.557 -5.0 0.174
247 655860 247.29554749 48.825314376 18.11 r 16.3521 316 9.203 1618.668 1516.459 0.048818488 0.071681507 0.022111645 4.749 3.624 -22.0 0.237
254 468770 247.18586454 48.829139045 17.363 r 16.5514 306 5.101 2051.89 1539.89 0.061400402 0.080212779 -0.040534254 4.542 3.276 32.6 0.279
258 74560 247.36635268 48.841817871 16.174 r 15.1927 746 6.103 1339.031 1615.501 0.057887126 0.021806911 -0.005691078 6.807 4.148 85.5 0.391
267 517668 247.45601927 48.838973793 17.7 r 16.1731 411 7.057 984.923 1598.835 0.05810748 0.045744896 0.052504353 6.33 3.56 -51.6 0.438
276 517672 247.5202975 48.844939702 17.366 r 16.5332 322 6.386 731.175 1635.173 0.068846457 0.055729177 0.040902477 4.95 3.455 -53.9 0.302
293 2336825 247.32641694 48.847775058 18.42 r 17.7667 143 4.709 1496.732 1651.2 0.10656326 0.11595 -0.0041250992 3.07 2.931 11.9 0.045
351 655930 247.41035836 48.892998777 18.762 r 17.2313 169 5.24 1165.602 1922.73 0.11186792 0.099690013 -0.0087721143 3.19 2.971 72.1 0.069
367 517702 247.43191462 48.901144151 18.178 r 16.7091 257 5.987 1080.635 1971.709 0.068032481 0.08590202 0.0056215208 3.846 3.403 -8.7 0.115
376 1409569 247.31679438 48.9050317 19.43 r 17.6814 103 6.609 1534.686 1994.742 0.11084894 0.20942295 0.0041621504 3.004 2.185 -1.2 0.273
386 391810 247.31792716 48.910732104 17.95 r 17.1173 182 9.609 1530.215 2028.944 0.085470438 0.092524916 -0.07629969 4.442 2.803 42.4 0.369
