# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae14916.r.ut190630.101223_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
3 303592 246.13077304 40.684316732 17.4 r 16.3276 355 6.606 2068.772 491.301 0.046415526 0.065307066 0.038265318 5.382 3.599 -31.9 0.331
76 59531 246.02808228 40.744858648 16.74 r 16.0638 361 5.41 2535.062 855.492 0.069831446 0.047925159 -0.0041094981 4.577 3.779 84.7 0.174
88 649432 246.40194574 40.751407828 18.51 r 17.5287 126 3.901 835.636 894.0 0.14117534 0.136774 -0.023569364 2.806 2.574 50.3 0.083
107 128063 246.13213285 40.765677987 17.08 r 16.1271 396 10.022 2061.897 979.463 0.024096761 0.084477723 0.013030195 6.537 3.426 -6.1 0.476
122 303603 246.33052979 40.77747008 17.91 r 16.8467 222 6.498 1160.377 1049.965 0.075804554 0.077183411 -0.019729007 3.875 3.402 43.0 0.122
137 378957 246.39366802 40.787200418 17.73 r 16.788 287 7.107 873.599 1108.696 0.026690943 0.12309524 0.0071481676 6.136 2.849 -2.1 0.536
153 339371 246.41623241 40.801315823 17.97 r 16.9507 175 5.301 771.247 1193.563 0.12589309 0.094598427 -0.067624412 3.701 2.604 57.4 0.297
200 73762 246.30333127 40.842178763 16.458 r 15.1901 518 4.3 1284.165 1438.131 0.038314186 0.084433056 0.0087360051 5.136 3.433 -5.4 0.332
236 2809 246.29284947 40.892964386 13.295 r 12.541 6174 12.352 1331.872 1742.822 0.0045181508 0.0072687101 0.0019121387 15.397 11.495 -17.4 0.253
237 299465 246.08367967 40.864950513 17.42 r 16.7735 334 10.988 2280.915 1575.469 0.017313046 0.21040145 0.082523748 10.621 2.138 -11.6 0.799
242 339386 246.30183826 40.867185805 18.23 r 17.0596 165 8.593 1291.021 1588.17 0.053288329 0.16394468 -0.025052553 4.39 2.459 6.4 0.44
306 135019 246.25723939 40.921156452 16.95 r 16.1475 449 7.545 1493.389 1911.939 0.04050751 0.039043773 -0.0023892403 5.105 4.928 60.7 0.035
308 62552 246.2742929 40.928840808 15.386 r 15.1618 1177 12.115 1416.083 1958.054 0.016471704 0.013870379 0.0029708785 8.705 7.637 -65.6 0.123
315 16395 246.25967308 40.946692066 14.87 r 13.7544 2564 13.266 1482.362 2065.153 0.015125616 0.0052340114 0.001531492 13.901 8.115 -85.6 0.416
321 462209 246.09305957 40.927146441 16.428 r 16.0626 453 7.081 2237.66 1948.564 0.036515709 0.046670329 0.017527657 5.638 4.397 -30.0 0.22
336 392910 246.38944492 41.01382018 18.28 r 17.5042 129 7.171 894.861 2468.388 0.13011304 0.12206495 -0.044708468 3.11 2.592 50.1 0.167
