# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae18409.r.ut190712.091301_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
61 19907 235.01859283 45.948581042 15.357 r 14.4597 935 10.778 1873.353 895.628 0.0077132233 0.069601186 0.003561876 11.424 3.789 -1.6 0.668
70 63493 235.0727617 45.961421099 16.361 r 15.2072 385 5.089 1647.335 972.492 0.062950648 0.067571543 -0.037049863 4.633 3.452 41.4 0.255
78 52890 235.124236 45.971192778 16.256 r 15.9477 330 7.902 1432.655 1031.097 0.056307662 0.044264548 -0.0090897754 4.837 4.158 71.5 0.14
81 388055 235.05742289 45.973489844 18.4 r 17.4889 81 3.21 1711.265 1044.939 0.24037993 0.16651468 -0.019978087 2.46 2.034 82.4 0.173
83 74375 234.90049389 45.981013204 15.866 r 15.6433 395 6.737 2365.534 1091.139 0.044117458 0.048034687 0.0050383145 4.829 4.505 -26.1 0.067
110 340265 235.10158222 46.009056046 18.14 r 17.1495 94 4.551 1527.106 1258.271 0.16565901 0.17721605 0.033793654 2.552 2.298 -35.6 0.099
145 653676 234.89641919 46.046591154 18.57 r 17.4248 73 4.26 2381.478 1484.651 0.19254796 0.23561527 0.027680773 2.303 2.043 -16.4 0.113
147 388056 235.12503792 46.050049758 18.52 r 17.1403 84 5.433 1429.412 1504.24 0.15335943 0.21905701 0.087091804 2.756 2.038 -26.5 0.26
163 516776 235.00628697 46.073385167 16.773 r 16.4552 199 6.229 1923.734 1644.515 0.16977113 0.07267487 0.14687306 5.489 2.186 -61.7 0.602
166 471198 235.11142533 46.075602885 16.842 r 16.1491 220 5.294 1486.104 1657.551 0.075696237 0.10882211 0.074457951 4.406 2.742 -33.0 0.378
178 128445 235.27945062 46.102264734 16.611 r 15.5422 308 4.782 787.085 1818.291 0.10769165 0.062748984 -0.079511262 5.028 2.764 59.7 0.45
182 55993 235.01868059 46.105804371 15.635 r 14.6439 594 6.539 1871.928 1838.968 0.038424619 0.05298705 -0.020388868 5.49 4.144 27.2 0.245
191 1153239 235.26759419 46.113655999 17.49 r 16.3023 172 4.754 836.548 1886.536 0.1227424 0.10277659 0.039926436 3.325 2.721 -58.3 0.182
202 2283381 235.22739335 46.119834504 18.78 r 17.6369 66 3.015 1003.814 1923.314 0.24028741 0.2472612 -0.018281508 2.067 1.986 34.6 0.039
241 74389 235.14938188 46.166087752 16.115 r 15.0468 456 5.599 1328.402 2200.506 0.067651786 0.045511089 0.039093152 5.414 3.557 -59.8 0.343
