# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae13973.r.ut190425.101042_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
87 305781 247.3488393 39.349943785 17.81 r 16.7343 147 6.561 2339.957 803.686 0.11169813 0.11043198 -0.099248111 4.034 2.495 45.4 0.382
145 39575 247.63636599 39.384215199 15.394 r 13.9627 938 6.122 1006.15 1008.766 0.016654376 0.060785547 -0.016915457 8.141 4.005 10.5 0.508
159 26055 247.31882926 39.400880553 15.576 r 14.1561 718 5.938 2478.481 1109.609 0.071419053 0.018255206 0.026437713 8.124 3.663 -76.8 0.549
192 361388 247.65142032 39.403981686 18.7 r 17.8394 40 4.553 936.497 1127.453 0.25250402 0.47484216 -0.11321773 2.046 1.431 13.5 0.301
205 22018 247.33332825 39.42878223 15.036 r 13.7477 1317 9.321 2410.893 1276.868 0.025677878 0.01500583 -0.0062163677 8.402 6.141 74.9 0.269
258 339113 247.74981351 39.442087882 18.2 r 17.1638 3 5.441 480.888 1356.954 0.16936272 0.13288827 -0.057637759 2.923 2.324 61.2 0.205
299 339117 247.60368073 39.464692198 18.24 r 17.2576 98 4.167 1158.123 1491.477 0.15492196 0.18930005 -0.042332292 2.628 2.24 25.5 0.148
428 339134 247.71143029 39.538289016 18.25 r 16.7016 152 5.977 659.905 1933.766 0.092410639 0.10489172 0.0045770085 3.297 3.082 -10.1 0.065
449 361368 247.29411092 39.567027059 19.09 r 17.8598 0 3.855 2590.478 2106.774 0.26470205 0.29061982 -0.062149707 2.024 1.792 33.7 0.115
526 54236 247.29651416 39.587474976 17.8 r 16.7252 0 4.712 2579.045 2229.433 0.1008548 0.14199859 -0.085803263 3.68 2.432 32.2 0.339
584 73576 247.61616709 39.561795439 16.738 r 15.3968 300 7.412 1100.843 2074.148 0.059305701 0.0788249 -0.017181097 4.223 3.491 20.7 0.173
