# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae20042.r.ut190709.072724_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
103 83030 247.24003424 48.73720785 14.973 r 14.7792 1041 9.467 1838.547 987.986 0.01914978 0.021351624 0.0042705196 7.485 6.644 -31.4 0.112
121 303997 247.21754529 48.741907963 17.35 r 16.5936 266 5.523 1927.498 1016.3 0.046084542 0.10343538 0.031175982 4.872 3.051 -14.3 0.374
131 340714 247.24850454 48.750641059 18.3 r 17.5496 111 5.663 1804.948 1068.55 0.19938008 0.11897501 -0.14862189 3.659 2.026 59.2 0.446
141 383242 247.20352562 48.761180338 18.63 r 17.7062 104 3.83 1982.784 1132.018 0.16729669 0.14804888 0.03099831 2.678 2.384 -60.9 0.11
166 54399 247.20132947 48.779415848 17.175 r 16.3146 254 4.955 1991.292 1241.445 0.062998384 0.096688084 0.0040019234 3.988 3.214 -3.4 0.194
238 655860 247.29582684 48.82549659 18.11 r 16.5405 190 7.62 1617.565 1517.552 0.093667887 0.097525328 0.026511511 3.488 3.029 -40.9 0.132
243 468770 247.1862496 48.829326319 17.363 r 16.487 226 4.905 2050.367 1541.011 0.078232497 0.10906392 -0.050560828 3.952 2.848 29.3 0.279
246 74560 247.36687294 48.842104896 16.174 r 15.2363 543 5.439 1336.978 1617.224 0.074970789 0.029115088 -0.0046179192 5.872 3.649 87.1 0.379
312 2219092 247.50117248 48.883035663 18.66 r 17.1816 154 4.429 807.22 1863.565 0.21087596 0.042733766 8.3761392e-05 4.837 2.178 -90.0 0.55
333 655930 247.41075941 48.89346972 18.762 r 17.24 116 4.808 1164.023 1925.557 0.15591259 0.14399476 -0.024439299 2.708 2.473 58.0 0.087
348 517702 247.4324619 48.901598487 18.178 r 16.6985 168 5.492 1078.48 1974.438 0.10643096 0.11845792 0.0049649174 3.072 2.899 -11.2 0.056
370 391810 247.31829227 48.910991093 17.95 r 17.3344 111 7.219 1528.775 2030.498 0.15836681 0.11225111 -0.084620059 3.388 2.334 59.3 0.311
465 1409569 247.31721942 48.905453735 19.43 r 17.761 71 5.519 1533.009 1997.275 0.15910548 0.28638524 0.0061784945 2.508 1.868 -1.4 0.255
