# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae20042.r.ut190702.103850_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
117 83030 247.23971681 48.736989784 14.973 r 14.7792 1132 9.359 1839.805 986.679 0.017895889 0.020498171 0.0038867316 7.702 6.814 -28.1 0.115
135 303997 247.2172317 48.741707507 17.35 r 16.5598 291 5.508 1928.74 1015.099 0.041737504 0.10250188 0.034960449 5.194 3.055 -15.0 0.412
145 340714 247.24811151 48.75041704 18.3 r 17.5717 135 5.617 1806.504 1067.207 0.15844516 0.10846722 -0.13182031 3.985 2.214 55.4 0.444
153 383242 247.2032415 48.760973282 18.63 r 17.6623 120 4.07 1983.91 1130.777 0.1438055 0.13132808 0.021618197 2.827 2.582 -60.0 0.087
184 54399 247.20104624 48.779186448 17.175 r 16.3873 265 4.836 1992.414 1240.07 0.059761353 0.09720739 0.0075682364 4.104 3.201 -5.7 0.22
258 655860 247.29541408 48.825275864 18.11 r 16.5238 232 7.833 1619.196 1516.229 0.068189822 0.090770595 0.010428843 3.862 3.298 -12.4 0.146
261 468770 247.18583218 48.829104312 17.363 r 16.5593 257 4.791 2052.018 1539.682 0.06932348 0.095652066 -0.040405419 4.139 3.063 28.5 0.26
265 74560 247.36635927 48.841859379 16.174 r 15.1678 672 5.997 1339.005 1615.75 0.066396371 0.02247946 -0.0071201879 6.713 3.873 85.4 0.423
272 517668 247.45603366 48.839019524 17.7 r 16.1086 362 7.099 984.866 1599.109 0.069402948 0.050772998 0.065866418 6.218 3.256 -52.9 0.476
285 517672 247.52028987 48.845028706 17.366 r 16.547 277 5.812 731.207 1635.707 0.076363176 0.07084699 0.056525666 4.703 3.131 -47.8 0.334
301 2336825 247.3263063 48.847813302 18.42 r 17.5847 117 5.225 1497.168 1651.43 0.13434024 0.12996487 0.0038215595 2.782 2.721 -69.4 0.022
331 2219092 247.50052861 48.882601671 18.66 r 17.0949 186 5.235 809.754 1860.955 0.18459482 0.036363322 -0.0012150783 5.244 2.327 89.8 0.556
353 655930 247.41025661 48.893135626 18.762 r 17.2657 134 4.673 1166.005 1923.55 0.14144646 0.12291995 -0.0088609559 2.864 2.65 77.2 0.075
360 517702 247.43183914 48.90122912 18.178 r 16.613 238 5.999 1080.934 1972.219 0.074973546 0.090322785 -0.0017476145 3.653 3.326 3.2 0.089
378 1409569 247.31671748 48.905105347 19.43 r 17.7838 82 5.658 1534.989 1995.184 0.12730807 0.2754887 0.018065676 2.809 1.903 -3.5 0.322
408 391810 247.3178519 48.910671932 17.95 r 17.435 112 7.563 1530.512 2028.583 0.14328237 0.13949119 -0.11091271 3.412 2.254 46.0 0.339
