# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae20042.r.ut190715.064908_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
65 83030 247.23961244 48.737324839 14.973 r 14.6959 938 10.202 1840.215 988.69 0.018001081 0.022597089 0.0034667358 7.576 6.569 -18.5 0.133
76 303997 247.21708314 48.742017355 17.35 r 16.668 204 5.933 1929.325 1016.959 0.05242632 0.11443447 0.026199052 4.482 2.922 -11.5 0.348
85 340714 247.2479484 48.750718532 18.3 r 17.5356 48 6.208 1807.147 1069.017 0.30906105 0.2936846 -0.22184107 2.293 1.557 47.0 0.321
90 383242 247.2030932 48.76133293 18.63 r 17.5855 66 5.362 1984.493 1132.936 0.20146351 0.22572577 0.019661494 2.247 2.089 -19.5 0.071
103 54399 247.20094857 48.779537429 17.175 r 16.3217 218 5.76 1992.797 1242.177 0.068776257 0.088559985 0.0087188445 3.839 3.343 -11.9 0.129
152 655860 247.29562948 48.825527819 18.11 r 16.6826 128 7.664 1618.344 1517.74 0.10094575 0.13935427 0.0051797903 3.15 2.677 -3.8 0.15
155 468770 247.18597056 48.829439457 17.363 r 16.5432 186 5.655 2051.468 1541.692 0.082734942 0.102233 -0.040406279 3.778 2.95 32.1 0.219
160 74560 247.36659015 48.842012419 16.174 r 15.1385 486 6.834 1338.094 1616.668 0.059971698 0.031941425 -0.004232103 5.609 4.078 85.7 0.273
169 517672 247.52061934 48.845156931 17.366 r 16.6209 183 6.21 729.908 1636.48 0.09246514 0.081817031 0.023057828 3.665 3.165 -57.4 0.137
175 2336825 247.32656227 48.848095001 18.42 r 17.7234 59 5.274 1496.158 1653.12 0.25308561 0.19493762 -0.074532747 2.379 1.92 64.0 0.193
194 2219092 247.50084177 48.882776138 18.66 r 17.02 131 6.237 808.521 1862.005 0.20961639 0.045016106 -0.0053600394 4.715 2.184 89.1 0.537
203 655930 247.41046951 48.893388954 18.762 r 17.0318 91 6.819 1165.166 1925.071 0.16607806 0.15970916 -0.043653805 2.665 2.325 49.2 0.127
210 517702 247.43217221 48.901442936 18.178 r 16.8685 131 5.682 1079.622 1973.503 0.10506181 0.13747358 -0.024403123 3.147 2.658 18.5 0.155
220 1409569 247.31707024 48.905340257 19.43 r 18.328 10 4.776 1533.598 1996.594 1.2491671 1.2550929 -0.42430887 0.981 0.826 44.6 0.157
225 391810 247.3180686 48.911058388 17.95 r 17.4988 28 7.32 1529.657 2030.902 0.46203646 0.60732388 -0.54468346 1.989 1.107 37.5 0.444
