# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae4951.r.ut190718.070756_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
3 217575 254.66957642 27.88619937 16.414 r 15.9625 312 5.575 1968.618 601.246 0.079453535 0.050133508 0.0050013815 4.476 3.543 -85.2 0.208
36 217576 254.71922828 27.903821975 16.415 r 16.308 266 7.433 1705.266 706.846 0.083885685 0.066672869 -0.087343358 5.701 2.889 50.6 0.493
51 126983 254.76310031 27.915712957 16.041 r 15.1201 493 5.525 1472.641 778.161 0.05072061 0.062670298 0.059116419 6.138 3.393 -39.3 0.447
67 137142 254.74286406 27.930803489 15.185 r 14.6674 778 7.658 1579.92 868.708 0.048596531 0.018441956 -0.015775824 7.784 4.448 76.2 0.429
111 959700 254.79134106 27.94567893 17.234 r 16.3392 185 4.755 1322.963 957.981 0.10345502 0.1047609 -0.038235616 3.43 2.849 44.0 0.17
129 21017 254.71110119 27.964940519 15.176 r 14.2533 1040 7.987 1748.219 1073.574 0.026728772 0.025604444 0.0020860732 6.327 6.047 -59.2 0.044
131 126991 254.58073112 27.959692088 16.362 r 15.5323 350 4.746 2439.151 1042.716 0.070879139 0.070229292 -0.045277528 4.568 3.276 45.4 0.283
139 126992 254.75713322 27.963889034 16.537 r 15.8392 333 5.966 1504.276 1067.217 0.067154534 0.058951922 -0.028217362 4.547 3.586 53.1 0.211
192 959699 254.6652583 27.994561975 17.647 r 16.8886 134 3.693 1991.025 1251.441 0.12294688 0.1506027 0.021505149 2.896 2.546 -18.9 0.121
324 959701 254.7371184 28.066332889 18.19 r 17.4109 99 3.415 1610.24 1681.89 0.15728915 0.18528914 -0.033514578 2.587 2.276 25.1 0.12
418 336835 254.7309747 28.123691854 17.78 r 16.6846 199 7.066 1642.691 2026.051 0.12447886 0.096627548 0.15296371 5.52 2.305 -50.2 0.583
512 1233864 254.94561203 28.134301105 18.59 r 17.6544 64 5.425 507.012 2090.458 0.20470501 0.25071472 -0.061716806 2.299 1.938 26.6 0.157
