# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae14916.r.ut190701.081035_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
1 303592 246.13064552 40.684385515 17.4 r 16.9005 251 5.003 2069.352 491.715 0.063714631 0.094536334 0.057219196 4.631 2.993 -30.8 0.354
79 59531 246.02801529 40.744936532 16.74 r 16.1258 372 5.139 2535.366 855.96 0.07393457 0.045950014 -0.0060936455 4.682 3.67 83.9 0.216
91 649432 246.40188016 40.751451243 18.51 r 17.5323 146 3.99 835.934 894.26 0.12837631 0.11750057 -0.01903932 2.988 2.733 59.9 0.086
111 128063 246.13208668 40.765700238 17.08 r 16.1696 448 9.814 2062.106 979.597 0.022656398 0.075738177 0.018066877 6.874 3.598 -9.4 0.477
123 52400 246.4797022 40.779757487 16.605 r 17.4169 3 5.382 482.643 1064.844 0.30295789 0.02899405 -0.018368797 5.904 1.816 88.1 0.692
126 303603 246.33052779 40.777542066 17.91 r 16.9669 231 5.93 1160.386 1050.397 0.075855613 0.078363955 -0.033722352 4.076 3.261 42.9 0.2
139 378957 246.39357115 40.787228844 17.73 r 16.7475 321 7.142 874.039 1108.865 0.026144143 0.10628758 0.0072818445 6.204 3.065 -2.6 0.506
156 339371 246.41613641 40.801380577 17.97 r 17.112 188 4.954 771.684 1193.95 0.12532681 0.088357791 -0.07935261 3.982 2.577 57.5 0.353
209 73762 246.30330558 40.842177524 16.458 r 15.1953 548 4.238 1284.282 1438.124 0.036549233 0.08293739 0.0083966386 5.258 3.464 -5.1 0.341
246 2809 246.29285978 40.892946056 13.295 r 12.5117 6966 12.789 1331.825 1742.712 0.0040117274 0.0066099428 0.0015396512 16.221 12.108 -15.3 0.254
249 299465 246.08352875 40.864941484 17.42 r 16.753 382 10.269 2281.599 1575.417 0.014071709 0.18484315 0.063758306 10.967 2.291 -10.2 0.791
256 339386 246.30184905 40.86721937 18.23 r 17.1376 184 7.581 1290.972 1588.371 0.053598657 0.13878743 -0.0087921079 4.329 2.682 2.9 0.38
326 62552 246.2743548 40.928877427 15.386 r 15.1118 1301 12.432 1415.803 1958.274 0.015168426 0.012584247 0.0015887077 8.995 8.06 -74.2 0.104
327 135019 246.25732535 40.921193358 16.95 r 16.1249 464 7.58 1492.999 1912.16 0.039697923 0.039591648 -0.0049798833 5.188 4.872 45.6 0.061
328 462209 246.09303352 40.92715574 16.428 r 16.0865 468 6.845 2237.778 1948.62 0.039002243 0.045627352 0.018558817 5.55 4.378 -35.2 0.211
331 16395 246.25973121 40.946647118 14.87 r 13.7563 2683 13.19 1482.099 2064.884 0.014987695 0.0050650933 0.0015534119 14.136 8.152 -85.6 0.423
337 339392 246.47563878 40.922706736 17.95 r 17.4201 211 5.689 503.259 1922.495 0.070048004 0.084626056 -0.036981296 4.172 3.207 34.2 0.231
502 392910 246.38951977 41.01365913 18.28 r 17.4355 155 7.412 894.52 2467.422 0.11207031 0.069259085 0.036241412 3.996 2.902 -69.9 0.274
