# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae18409.r.ut190425.092005_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
110 19907 235.01824408 45.948667795 15.357 r 14.5682 631 9.79 1874.807 896.15 0.011904558 0.080240689 0.0062652491 9.221 3.527 -2.6 0.617
123 63493 235.07266926 45.961473206 16.361 r 15.2864 280 5.061 1647.721 972.805 0.075465694 0.079297736 -0.035975497 4.107 3.236 42.0 0.212
134 52890 235.12413915 45.971231816 16.256 r 15.8981 214 8.028 1433.059 1031.331 0.070271082 0.072353579 -0.011312197 3.905 3.602 39.8 0.078
144 388055 235.05728194 45.973500613 18.4 r 17.5932 52 3.389 1711.853 1045.004 0.35523751 0.21952009 -0.067118421 2.174 1.66 76.8 0.236
152 74375 234.90041922 45.981063147 15.866 r 15.5136 347 7.349 2365.845 1091.439 0.045982543 0.050029613 0.00053489255 4.664 4.47 -3.8 0.042
154 2283401 235.36283425 45.974264679 18.42 r 18.063 0 3.762 437.728 1051.221 0.61112612 0.80521262 -0.59303939 1.589 0.99 35.9 0.377
197 340265 235.101563 46.009124906 18.14 r 17.1449 69 4.478 1527.186 1258.684 0.22533283 0.20280048 -0.013182099 2.23 2.098 74.8 0.059
262 653676 234.89633355 46.046562698 18.57 r 17.4305 43 4.537 2381.835 1484.481 0.30804342 0.3494685 0.063390709 1.854 1.652 -28.4 0.109
288 516776 235.00619776 46.073348897 16.773 r 16.2519 139 8.027 1924.105 1644.298 0.21101758 0.088201158 0.16486554 4.622 1.99 -63.3 0.569
321 128445 235.27937406 46.102330187 16.611 r 15.5002 266 5.242 787.404 1818.683 0.10812395 0.066761665 -0.08239717 4.918 2.736 58.3 0.444
327 55993 235.01864612 46.105847876 15.635 r 14.6637 446 6.427 1872.071 1839.229 0.045821249 0.061015666 -0.026299734 5.114 3.818 30.0 0.253
343 1153239 235.26759748 46.113743211 17.49 r 16.1347 140 5.858 836.535 1887.059 0.1268869 0.11629712 0.021694677 3.022 2.735 -58.0 0.095
357 2283381 235.2274408 46.119857286 18.78 r 17.1876 56 4.428 1003.617 1923.451 0.26372308 0.28363854 -0.12262141 2.174 1.726 40.4 0.206
429 74389 235.14938468 46.166121268 16.115 r 14.924 374 6.528 1328.391 2200.707 0.068879083 0.048912834 0.026938589 4.872 3.635 -63.3 0.254
