# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae15385.r.ut190705.080610_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
26 303655 247.70956776 41.402622387 16.91 r 16.0468 534 8.185 1378.55 639.935 0.043811105 0.026925208 -0.0051416811 6.138 4.757 81.5 0.225
62 1245703 247.75646841 41.421836795 18.5 r 17.5219 148 7.185 1167.573 755.345 0.094778866 0.10365902 0.010109021 3.288 3.072 -24.4 0.066
67 2234365 247.85468704 41.428623407 18.59 r 17.4762 166 5.245 725.751 796.693 0.10645579 0.094344184 0.045625925 3.609 2.84 -52.4 0.213
77 267793 247.63862942 41.438661368 17.49 r 16.4901 368 7.269 1697.698 856.201 0.028682787 0.083440498 -0.022932442 6.157 3.415 11.4 0.445
103 2234375 247.88733351 41.460617945 18.01 r 16.8481 236 4.846 579.339 988.981 0.092084572 0.069817007 0.010415856 3.816 3.275 -77.5 0.142
110 38912 247.61187955 41.484116692 14.343 r 13.9052 3299 17.833 1817.796 1129.013 0.0062744152 0.0065087201 -0.0016600668 13.419 11.761 41.0 0.124
115 2234371 247.68011659 41.470639106 18.49 r 17.6227 158 6.012 1511.084 1048.018 0.08121112 0.13324361 -0.081524782 4.121 2.535 28.7 0.385
152 1245749 247.85777593 41.510908508 18.28 r 17.4323 194 5.918 712.857 1290.433 0.070294574 0.091524892 -0.0060391701 3.783 3.298 7.9 0.128
183 1245766 247.86912569 41.534102331 18.18 r 16.8504 214 8.206 662.163 1429.703 0.076015607 0.079336226 -0.018395113 3.826 3.39 39.9 0.114
218 339513 247.48495385 41.556905936 17.78 r 17.0797 264 7.349 2387.31 1566.633 0.03500792 0.12033102 -0.050802585 5.974 2.803 15.4 0.531
229 339516 247.68552804 41.567599483 17.97 r 17.1104 265 6.658 1486.776 1629.781 0.050327346 0.072004288 0.019715527 4.637 3.632 -21.1 0.217
259 137125 247.47695395 41.604568459 15.357 r 14.5191 1675 11.649 2422.547 1852.692 0.013123562 0.021777183 0.018028298 11.584 6.036 -32.2 0.479
380 1145714 247.89693335 41.715575093 17.33 r 17.2648 198 4.429 539.971 2518.833 0.080207802 0.096821979 -0.01569495 3.602 3.163 21.7 0.122
394 1245840 247.8905706 41.633571679 18.31 r 17.2458 183 5.551 567.284 2026.74 0.091618024 0.093323141 0.0035328763 3.324 3.254 -32.1 0.021
