# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae18409.r.ut190714.093316_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
30 19907 235.01834955 45.948546978 15.357 r 14.5024 607 12.705 1874.368 895.425 0.014782549 0.051150575 0.0039469269 8.255 4.417 -3.1 0.465
32 63493 235.07277378 45.961352343 16.361 r 15.2252 321 8.317 1647.285 972.079 0.05379374 0.049625147 -0.010062447 4.649 4.183 56.3 0.1
38 52890 235.12410793 45.971123036 16.256 r 15.786 138 10.783 1433.189 1030.678 0.091497399 0.098629549 0.026364315 3.505 3.033 -37.4 0.135
41 74375 234.90074508 45.981069784 15.866 r 15.5389 225 10.085 2364.486 1091.475 0.06767597 0.061604694 0.0055652596 4.065 3.814 -68.7 0.062
59 340265 235.10124983 46.009094521 18.14 r 17.7739 8 4.468 1528.491 1258.502 0.81633395 4.0000525 -0.0061521367 1.107 0.5 0.1 0.548
78 516776 235.00644262 46.073492125 16.773 r 16.5686 41 7.953 1923.085 1645.156 0.34981725 0.30241036 0.16535893 2.041 1.558 -53.0 0.237
79 471198 235.1114485 46.075649746 16.842 r 16.0949 140 7.852 1486.008 1657.832 0.09142933 0.11316074 0.011764254 3.334 2.953 -14.2 0.114
84 128445 235.27926659 46.102301438 16.611 r 15.5475 273 7.579 787.851 1818.51 0.066810645 0.052819852 -0.028969416 4.782 3.63 57.9 0.241
87 55993 235.01880721 46.10593205 15.635 r 14.7748 451 8.662 1871.4 1839.734 0.034597948 0.045701385 -0.0088964645 5.502 4.6 19.4 0.164
91 1153239 235.26750004 46.113702927 17.49 r 16.548 97 6.454 836.94 1886.817 0.15122749 0.13242729 0.029289229 2.835 2.506 -61.3 0.116
107 74389 235.14937384 46.16623578 16.115 r 14.963 420 8.808 1328.436 2201.394 0.045097381 0.039389249 0.01176239 5.292 4.528 -57.9 0.144
