# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae19062.r.ut190717.074201_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
10 517146 235.75230291 46.940048682 17.239 r 16.4217 165 4.547 2439.462 608.779 0.098168455 0.11861121 0.032172624 3.346 2.801 -28.8 0.163
24 2283454 235.77645027 46.964713449 18.59 r 17.7164 50 4.366 2340.152 756.495 0.29904115 0.26075786 -0.066979811 2.036 1.772 59.9 0.13
33 297258 236.13748425 46.977134291 17.76 r 16.7043 88 8.803 861.973 830.557 0.11165278 0.21387024 0.0058328849 2.994 2.162 -1.6 0.278
44 61177 236.16255621 46.993937891 16.854 r 16.1805 220 5.785 759.568 931.6 0.11613102 0.056083251 -0.046838369 4.563 2.838 71.0 0.378
45 12458 236.11220709 47.006832624 14.697 r 13.7296 1416 11.188 965.75 1008.558 0.014714886 0.020654749 0.0048263199 8.495 6.818 -19.5 0.197
65 61515 236.08476127 47.019034405 17.75 r 16.8527 131 4.346 1078.14 1081.601 0.1231774 0.1247405 0.015908619 2.937 2.753 -42.2 0.063
75 517194 236.0049673 47.034362803 16.836 r 15.7596 303 6.299 1404.568 1173.308 0.031495348 0.11429477 0.00037539989 5.635 2.958 -0.1 0.475
142 2187698 236.11162232 47.116594389 17.71 r 16.5904 146 4.826 969.237 1667.125 0.11132562 0.12164773 0.030176857 3.154 2.748 -35.6 0.129
143 59054 235.88457935 47.123420553 16.405 r 15.9316 285 7.118 1896.215 1707.885 0.075219102 0.053451948 -0.046791919 5.094 3.331 57.5 0.346
170 58702 236.08436288 47.158945525 16.076 r 15.4049 461 10.249 1080.873 1921.066 0.053388152 0.054092761 0.080177665 8.559 3.265 -44.7 0.619
185 2283492 236.12826387 47.168486047 19.01 r 17.7842 49 4.353 901.873 1978.595 0.27615452 0.28978708 0.10045414 2.075 1.731 -41.1 0.166
