# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae18409.r.ut190703.083239_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
56 19907 235.01863154 45.948504668 15.357 r 14.4286 1669 11.451 1873.192 895.17 0.0049108802 0.041205067 0.0014307093 14.29 4.926 -1.1 0.655
86 63493 235.07272945 45.961418903 16.361 r 15.2522 577 5.45 1647.47 972.479 0.045811184 0.050172314 -0.028096603 5.441 4.009 40.6 0.263
96 52890 235.12405802 45.971217178 16.256 r 16.0569 512 7.687 1433.397 1031.243 0.036124028 0.035072882 -0.004188092 5.469 5.146 52.0 0.059
100 388055 235.05731733 45.973470146 18.4 r 17.4487 140 3.925 1711.705 1044.821 0.14017589 0.11085024 -0.0060858787 3.008 2.668 84.1 0.113
103 74375 234.90044498 45.980997507 15.866 r 15.5278 596 7.457 2365.739 1091.045 0.032853071 0.035502993 0.0013288152 5.53 5.296 -13.3 0.042
133 340265 235.10148598 46.009102448 18.14 r 17.2545 168 4.728 1527.507 1258.549 0.093007237 0.1169137 0.010877931 3.3 2.91 -12.2 0.118
182 653676 234.89636185 46.046521767 18.57 r 17.2187 150 5.345 2381.718 1484.235 0.10962924 0.11823866 0.02082287 3.121 2.826 -33.8 0.094
184 388056 235.12499023 46.050067687 18.52 r 17.6429 133 4.95 1429.611 1504.347 0.11464468 0.15855503 0.092945628 3.426 2.306 -32.4 0.327
197 516776 235.00628603 46.073460838 16.773 r 16.3767 352 6.843 1923.737 1644.969 0.10403288 0.04422145 0.086665846 6.824 2.809 -62.3 0.588
202 471198 235.11142098 46.07562193 16.842 r 16.188 348 5.646 1486.122 1657.665 0.054876834 0.076353632 0.051184084 5.139 3.273 -33.6 0.363
222 128445 235.27938265 46.102253086 16.611 r 15.5577 492 5.489 787.368 1818.221 0.069317348 0.043539479 -0.050072521 5.948 3.438 58.6 0.422
225 55993 235.01866684 46.105830448 15.635 r 14.6156 1096 7.258 1871.985 1839.125 0.023357579 0.032599676 -0.015870474 7.294 5.187 29.9 0.289
242 1153239 235.26753109 46.113634343 17.49 r 16.3981 275 5.132 836.81 1886.406 0.082961358 0.068829425 0.017238246 3.93 3.39 -64.7 0.137
261 2283381 235.22739544 46.119789493 18.78 r 17.6711 117 3.539 1003.805 1923.044 0.14271893 0.157819 -0.031861641 2.746 2.44 32.3 0.111
305 74389 235.14933585 46.166062966 16.115 r 15.0053 803 6.494 1328.593 2200.357 0.038694818 0.033964723 0.030969186 6.956 4.386 -49.3 0.37
