# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae15385.r.ut190710.080111_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
22 303655 247.70954921 41.402544658 16.91 r 16.0706 397 7.424 1378.634 639.469 0.058319215 0.034059528 -0.0054943492 5.443 4.13 83.6 0.241
55 1245703 247.75635743 41.421876057 18.5 r 17.3982 91 6.806 1168.072 755.58 0.1536151 0.17262681 0.029222112 2.62 2.353 -28.5 0.102
61 2234365 247.85469614 41.428576735 18.59 r 17.3645 132 4.639 725.71 796.413 0.14596362 0.11081996 0.072490856 3.369 2.435 -57.9 0.277
72 267793 247.6385905 41.438675237 17.49 r 16.4934 273 6.426 1697.873 856.284 0.03420857 0.12196795 -0.032103688 5.646 2.831 10.0 0.499
98 2234375 247.88739975 41.460568398 18.01 r 16.8009 167 3.941 579.041 988.684 0.13083218 0.10055679 0.038356021 3.31 2.671 -64.1 0.193
108 38912 247.61188996 41.484127966 14.343 r 13.854 2578 18.4 1817.75 1129.08 0.0077759139 0.0076747653 -0.0025312514 12.443 10.546 46.1 0.152
115 2234371 247.68012073 41.470661669 18.49 r 17.6485 120 5.036 1511.065 1048.153 0.10280697 0.18883739 -0.1336033 3.882 2.107 28.6 0.457
154 1245749 247.85773311 41.51089803 18.28 r 17.4908 130 4.978 713.049 1290.37 0.10358514 0.1445324 -0.060659148 3.381 2.495 28.0 0.262
182 1245766 247.8692529 41.534050126 18.18 r 17.2053 128 5.112 661.591 1429.391 0.13239442 0.12373462 -0.023634022 2.943 2.666 55.1 0.094
216 339513 247.48502545 41.556927242 17.78 r 17.1745 171 6.166 2386.988 1566.76 0.045092419 0.19683518 -0.0622379 5.066 2.22 11.2 0.562
229 339516 247.68553228 41.567576398 17.97 r 17.0826 188 5.98 1486.757 1629.642 0.064641565 0.11070482 0.041317616 4.198 2.904 -20.9 0.308
260 137125 247.47699832 41.604604658 15.357 r 14.5913 1182 10.153 2422.348 1852.909 0.018742956 0.029630184 0.026364394 10.038 5.1 -33.8 0.492
328 1245840 247.89063977 41.633508393 18.31 r 17.1337 137 4.846 566.973 2026.361 0.12126919 0.12820777 0.015593952 2.934 2.739 -33.0 0.066
395 1145714 247.89711074 41.715488342 17.33 r 17.4937 124 3.397 539.176 2518.314 0.12454768 0.15215191 -0.0314769 2.918 2.506 24.4 0.141
