# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae21061.r.ut190709.073447_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
64 518411 244.45789688 50.43679527 17.455 r 16.8726 198 4.784 628.936 800.041 0.097822458 0.087352976 0.024772232 3.555 3.071 -56.5 0.136
67 459087 244.3432113 50.437278149 17.808 r 16.7076 177 7.528 1067.221 801.932 0.089996971 0.10626676 0.022786677 3.448 2.986 -27.2 0.134
73 471024 244.20603573 50.450599542 16.801 r 16.18 347 7.566 1591.418 881.544 0.061686307 0.057399198 0.060431238 5.847 3.336 -47.0 0.429
98 77818 244.41799349 50.477617727 15.715 r 14.9135 739 6.413 782.051 1044.549 0.043985441 0.030138649 -0.013933063 6.059 4.618 67.4 0.238
122 74727 244.22494384 50.496267074 15.81 r 15.0044 793 7.756 1519.162 1155.536 0.024750657 0.041175969 0.018300291 6.956 4.701 -24.0 0.324
246 657290 244.08092117 50.594193683 18.6 r 17.2419 123 5.108 2067.685 1743.665 0.14236332 0.13389172 -0.036912169 2.897 2.523 51.5 0.129
280 128765 244.36978294 50.622691145 16.529 r 15.5338 432 5.04 967.775 1914.583 0.048197139 0.07057362 -0.010859024 4.615 3.731 12.9 0.191
286 470859 244.28467342 50.630339046 16.65 r 16.06 376 6.621 1291.782 1960.045 0.062022951 0.034775581 -0.020248244 5.641 3.911 71.7 0.307
290 20144 244.34818436 50.63609527 15.068 r 14.1791 1459 9.521 1050.119 1994.865 0.017962959 0.020258641 -0.0009989083 7.483 7.008 11.8 0.063
299 2218783 244.05083623 50.624448683 18.61 r 17.867 88 3.846 2181.836 1925.448 0.1800607 0.18532167 -0.043204989 2.493 2.212 41.5 0.113
333 518538 244.20252842 50.676599745 16.995 r 16.5114 232 4.814 1604.318 2237.552 0.092088498 0.078218587 -0.01640928 3.666 3.229 65.1 0.119
345 341067 244.30482071 50.668601643 19.15 r 17.4494 117 6.593 1215.335 2189.688 0.11390585 0.13423678 0.030220216 3.074 2.651 -28.0 0.137
