# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae18409.r.ut190701.083242_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
90 19907 235.01856717 45.948544413 15.357 r 14.4551 1638 10.995 1873.46 895.408 0.0050088633 0.043757554 0.0025406478 14.189 4.778 -1.9 0.663
108 63493 235.07270585 45.961434244 16.361 r 15.2603 601 5.096 1647.568 972.571 0.046870444 0.05145859 -0.032334864 5.519 3.908 41.0 0.292
123 52890 235.12406609 45.971200177 16.256 r 16.0141 534 7.678 1433.364 1031.141 0.035108056 0.035314552 -0.0070994576 5.62 5.079 44.2 0.096
129 388055 235.05732831 45.973464703 18.4 r 17.4558 142 3.503 1711.66 1044.788 0.15688722 0.10935613 -0.012193353 3.035 2.519 82.8 0.17
131 74375 234.90047175 45.98106619 15.866 r 15.613 583 6.932 2365.626 1091.457 0.035246801 0.03623775 0.001102776 5.345 5.235 -24.0 0.021
166 340265 235.10145364 46.009105362 18.14 r 17.2182 173 4.345 1527.642 1258.567 0.099489182 0.12368524 0.0054474161 3.175 2.84 -6.3 0.106
233 653676 234.89643568 46.046617658 18.57 r 17.0867 174 5.695 2381.408 1484.81 0.094875529 0.11504512 0.0043448908 3.251 2.945 -6.1 0.094
236 388056 235.12496601 46.050010698 18.52 r 17.6478 129 4.507 1429.712 1504.005 0.12207362 0.15461273 0.10029516 3.417 2.288 -36.0 0.331
258 516776 235.00637571 46.073485381 16.773 r 16.377 354 6.443 1923.364 1645.116 0.1140622 0.047262855 0.098563544 6.88 2.671 -62.1 0.612
264 471198 235.11150849 46.075626474 16.842 r 16.1932 351 5.278 1485.758 1657.693 0.056600526 0.08359208 0.058654636 5.143 3.125 -32.6 0.392
282 128445 235.27944979 46.102191544 16.611 r 15.5564 486 5.078 787.087 1817.852 0.082429796 0.045680206 -0.062139295 5.981 3.16 60.3 0.472
286 55993 235.01872798 46.105821242 15.635 r 14.5884 1180 7.194 1871.731 1839.069 0.021551499 0.033551183 -0.016333869 7.577 5.151 26.8 0.32
303 1153239 235.26759368 46.11355981 17.49 r 16.3709 278 4.804 836.549 1885.959 0.089282274 0.071569011 0.019019159 3.851 3.272 -66.5 0.15
321 2283381 235.22751302 46.11976685 18.78 r 17.6302 114 3.188 1003.316 1922.908 0.16395524 0.16331056 -0.043818373 2.656 2.322 45.4 0.126
402 74389 235.14946541 46.166055217 16.115 r 15.0538 790 5.845 1328.055 2200.311 0.043219406 0.037316103 0.037438322 6.849 4.109 -49.5 0.4
