# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae14916.r.ut190702.110843_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
6 303592 246.13101961 40.684403738 17.4 r 16.2759 172 6.704 2067.65 491.822 0.075507529 0.12694938 0.085010886 4.405 2.574 -29.4 0.416
60 59531 246.02821933 40.74488555 16.74 r 16.3119 155 4.519 2534.439 855.652 0.13470472 0.089634277 -0.021355823 3.386 2.701 77.3 0.202
66 649432 246.40201893 40.751456416 18.51 r 17.6268 48 3.431 835.304 894.292 0.27373442 0.34382471 -0.027449064 1.92 1.699 10.7 0.115
80 128063 246.13214749 40.765707951 17.08 r 16.1775 119 9.484 2061.83 979.642 0.064056024 0.24525391 0.021162724 3.97 2.017 -3.3 0.492
89 303603 246.33060871 40.777581347 17.91 r 17.0464 77 5.102 1160.019 1050.633 0.15271899 0.21214756 -0.017166048 2.569 2.165 8.1 0.157
111 339371 246.4162076 40.801447496 17.97 r 17.2479 63 4.291 771.362 1194.352 0.3020274 0.21051143 -0.17699407 2.527 1.676 58.7 0.337
147 73762 246.30330396 40.842208788 16.458 r 15.2106 271 3.829 1284.289 1438.312 0.065707684 0.11795034 0.019838806 3.956 2.89 -10.4 0.27
168 299465 246.08341958 40.865009757 17.42 r 16.9185 26 10.575 2282.094 1575.827 0.20876701 1.7748104 0.82542312 3.062 0.73 -13.9 0.762
170 339386 246.30186927 40.867303275 18.23 r 17.1171 34 7.335 1290.881 1588.875 0.25788519 0.56733578 -0.031336073 1.972 1.327 2.9 0.327
173 2809 246.29285168 40.893009262 13.295 r 12.5648 2926 11.442 1331.862 1743.091 0.0081249354 0.012932671 0.0027898098 11.36 8.668 -15.1 0.237
219 135019 246.25730729 40.921242431 16.95 r 16.0837 195 7.374 1493.081 1912.455 0.07323239 0.07754413 0.0056256675 3.731 3.559 -26.3 0.046
222 62552 246.27425026 40.928858553 15.386 r 15.0958 547 12.27 1416.277 1958.161 0.029080963 0.025467921 -0.00088526041 6.273 5.859 83.1 0.066
225 16395 246.25956426 40.946665025 14.87 r 13.7144 1583 13.364 1482.855 2064.991 0.019837504 0.007029241 0.0010638264 11.946 7.096 -87.6 0.406
226 462209 246.092827 40.927180809 16.428 r 16.0534 223 6.924 2238.714 1948.772 0.065841183 0.0733862 0.024339382 4.193 3.485 -36.4 0.169
