# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae20353.r.ut190425.083422_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
81 2280800 223.32841625 49.07505746 18.71 r 17.6906 53 5.449 2263.103 948.737 0.2487929 0.30914155 0.05989394 2.056 1.764 -22.4 0.142
92 458237 223.70762268 49.086375576 17.202 r 15.665 341 9.623 772.826 1016.558 0.014105982 0.14580348 -0.012316778 8.507 2.616 2.7 0.692
117 408479 223.35344857 49.105336863 16.521 r 15.6584 346 5.428 2164.31 1130.178 0.057119127 0.099572696 -0.08783225 5.815 2.805 32.1 0.518
135 2280846 223.46047426 49.11414462 18.34 r 17.5214 91 3.579 1743.866 1182.384 0.15261944 0.20911077 0.016814269 2.57 2.18 -8.3 0.152
166 387909 223.59390673 49.141374112 18.18 r 17.6835 83 4.476 1219.988 1345.794 0.10793616 0.30325443 -0.088150203 3.187 1.788 12.1 0.439
226 2280927 223.77974925 49.187322414 18.18 r 17.3906 102 3.16 491.46 1623.066 0.17467484 0.17846352 -0.10935052 2.865 2.079 44.0 0.274
265 2280811 223.3482948 49.211063899 18.43 r 17.5978 80 2.826 2183.095 1764.585 0.21649703 0.21712808 0.037503447 2.247 2.06 -44.5 0.083
277 2280794 223.29957374 49.217634116 19.05 r 17.807 73 3.05 2373.948 1804.508 0.24526367 0.21703479 0.12974662 2.464 1.833 -51.1 0.256
301 2280854 223.49338885 49.230227062 18.89 r 17.6314 73 3.677 1614.333 1878.801 0.22500913 0.21598275 0.021223184 2.188 2.076 -56.5 0.051
337 530935 223.41973295 49.304578863 17.007 r 15.915 263 5.514 1902.321 2325.164 0.056421861 0.10236767 0.0089347567 4.226 3.119 -5.5 0.262
345 517906 223.4768549 49.28479818 18.08 r 17.2032 113 3.456 1678.918 2206.26 0.12989998 0.19497308 0.048230324 2.864 2.22 -18.3 0.225
363 529907 223.42110269 49.277064145 18.018 r 16.5694 148 6.086 1897.183 2160.068 0.12342997 0.11522097 0.016077418 3.011 2.791 -58.5 0.073
394 2280855 223.4958667 49.300173739 18.95 r 17.6873 72 3.632 1604.477 2298.479 0.24552442 0.19908406 0.017903326 2.251 2.011 -79.5 0.106
462 340815 223.51611835 49.260870452 17.34 r 16.3426 255 8.273 1525.26 2062.641 0.052834872 0.076486006 -0.026534397 4.618 3.483 24.1 0.246
