# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae19062.r.ut190425.092351_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
62 2283454 235.7764564 46.964611226 18.59 r 17.5812 63 4.095 2340.129 755.881 0.23011388 0.23070744 0.0040113833 2.093 2.074 -40.8 0.009
85 297258 236.13777222 46.977094339 17.76 r 16.4612 139 8.887 860.794 830.32 0.053353779 0.19409738 -0.040834568 4.452 2.253 8.1 0.494
107 12458 236.11223147 47.006937975 14.697 r 13.6531 1490 11.251 965.651 1009.19 0.013871476 0.02107708 0.0070699663 8.971 6.663 -22.2 0.257
111 388066 236.24070742 46.998538374 18.34 r 17.4149 0 4.054 439.828 960.101 0.24497208 0.16857512 0.010590419 2.438 2.019 -86.1 0.172
146 61515 236.084828 47.019035728 17.75 r 16.5989 130 4.534 1077.867 1081.61 0.12281264 0.14321607 0.012372118 2.874 2.627 -15.6 0.086
167 517194 236.00498532 47.034385592 16.836 r 15.7754 267 5.661 1404.494 1173.445 0.029721441 0.16577148 0.0059169093 5.807 2.456 -1.2 0.577
218 1123743 236.20011429 47.06170077 17.76 r 16.6592 92 8.158 606.999 1338.569 0.12341834 0.18771279 -0.014512344 2.856 2.303 6.4 0.194
309 2187698 236.11163902 47.116531803 17.71 r 16.4929 134 4.502 969.169 1666.75 0.11997151 0.14829762 0.00093085133 2.887 2.597 -0.9 0.101
313 59054 235.884638 47.123452811 16.405 r 15.9038 277 6.701 1895.976 1708.079 0.0762242 0.05909957 -0.052944321 5.01 3.236 54.0 0.354
380 58702 236.08444528 47.158992757 16.076 r 15.3675 454 10.266 1080.538 1921.35 0.061317891 0.060267802 0.097829454 9.177 3.019 -45.3 0.671
409 2283492 236.12817882 47.168573718 19.01 r 17.8453 44 4.217 902.221 1979.121 0.3604562 0.2772902 0.08166419 1.959 1.628 -67.8 0.169
