# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae30229.r.ut190516.054436_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
16 294335 179.86048595 20.999366714 17.0 r 16.5016 84 9.252 1269.913 901.063 0.12405141 0.19106571 -0.011085118 2.844 2.285 4.7 0.197
18 2401873 179.88648164 20.998862284 17.9 r 17.4263 30 6.07 1124.296 898.085 0.30498657 0.64354193 0.09179616 1.829 1.241 -7.6 0.322
20 2401830 179.79371923 21.002457916 18.74 r 17.7053 17 5.584 1643.905 919.592 0.64742261 0.97387815 0.20019743 1.271 0.999 -15.8 0.214
21 82024 179.86530792 21.010905533 15.87 r 15.0177 452 7.241 1242.922 970.303 0.041434404 0.04651954 -0.0012943731 4.918 4.632 7.1 0.058
44 210309 179.83949844 21.09147558 15.596 r 15.7261 337 9.761 1387.545 1453.694 0.038518004 0.048954479 -0.010164679 5.238 4.427 22.1 0.155
50 626283 179.98773359 21.106727749 18.05 r 17.2154 45 6.557 557.813 1545.699 0.23291007 0.42934746 -0.23950273 2.382 1.434 25.3 0.398
53 82026 179.89977477 21.118975753 16.082 r 15.8704 198 11.57 1050.198 1618.802 0.071515553 0.07763356 -0.055854052 4.638 3.121 41.9 0.327
54 477822 179.96653815 21.125100169 17.34 r 16.7362 136 6.002 676.556 1655.816 0.096929893 0.1168984 -0.010533894 3.234 2.909 13.9 0.101
81 70489 179.89564077 21.264499196 17.25 r 16.4572 171 5.678 1073.755 2491.934 0.089370869 0.093518138 -0.0035088586 3.357 3.259 20.1 0.029
85 626407 179.86202626 21.226097849 17.541 r 16.8084 106 6.433 1261.65 2261.454 0.1355402 0.13023043 0.012629056 2.817 2.675 -56.4 0.05
94 12183 179.90136313 21.24751223 14.368 r 13.7475 1298 10.36 1041.706 2390.028 0.016394937 0.019582236 -0.00077806192 7.821 7.138 6.9 0.087
95 2401797 179.73509159 21.21753824 18.62 r 17.7918 16 5.012 1971.619 2210.189 1.0901922 0.74011451 0.73293746 1.402 0.87 -57.8 0.379
97 2401760 179.65736596 21.244217406 18.59 r 18.4606 5 3.622 2406.199 2370.604 2.0070987 4.6755958 1.9973305 0.773 0.447 -18.4 0.422
