# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae23717.r.ut190701.091027_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
22 406111 212.38942883 55.25911819 17.412 r 16.1466 212 4.059 2573.234 636.471 0.097505711 0.096868031 -0.014187583 3.332 3.097 46.3 0.071
23 467377 212.38348745 55.264815319 16.909 r 16.238 254 6.38 2593.392 670.746 0.13196847 0.035152804 0.00014339689 5.334 2.753 -90.0 0.484
31 59589 212.93720325 55.283142081 17.273 r 16.0099 248 4.351 700.765 779.544 0.086325794 0.083185025 -0.02383907 3.708 3.214 48.8 0.133
33 75186 212.82480811 55.28833084 16.236 r 15.1909 491 5.974 1084.889 809.697 0.055059366 0.043522883 -0.022407439 5.221 4.02 58.6 0.23
125 2315592 212.68062883 55.404345231 18.5 r 17.5695 73 5.516 1577.28 1505.434 0.13956349 0.27069753 0.072548479 2.771 1.89 -14.5 0.318
127 2278225 212.69916512 55.40750501 18.87 r 17.8586 69 4.245 1514.131 1524.38 0.23618115 0.19095291 0.062574551 2.391 1.991 -62.9 0.167
139 341882 212.7099482 55.427959501 17.64 r 16.1087 154 13.758 1477.411 1647.108 0.1547595 0.064604543 -0.084380612 4.567 2.415 68.4 0.471
159 465500 212.42600205 55.460578704 16.574 r 15.5318 374 7.496 2443.37 1844.701 0.05824659 0.051578771 -0.0041141235 4.428 4.123 74.2 0.069
180 520618 212.87396409 55.479325756 17.092 r 16.2658 250 6.103 919.751 1956.018 0.06575764 0.09458068 0.071129732 4.891 2.904 -34.0 0.406
185 465399 212.44512386 55.48728976 16.542 r 15.4846 369 5.927 2377.726 2004.717 0.058935411 0.059090331 0.025197349 4.642 3.737 -44.8 0.195
218 42321 212.82372759 55.51219997 15.139 r 14.776 1116 14.559 1090.908 2152.906 0.045523982 0.0051848413 -2.6951955e-05 13.888 4.687 90.0 0.663
243 660516 212.65832406 55.562176301 17.942 r 17.1457 137 4.712 1652.655 2452.459 0.1413672 0.095782436 0.011602899 3.243 2.653 -82.9 0.182
