# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae21061.r.ut190718.065147_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
54 518411 244.45789473 50.43679167 17.455 r 16.7861 172 5.356 628.944 800.02 0.10085367 0.098214306 0.03503789 3.493 2.922 -47.2 0.163
61 459087 244.34311816 50.437337785 17.808 r 17.101 125 5.352 1067.578 802.289 0.11494872 0.13809845 0.018384634 2.992 2.66 -19.2 0.111
64 471024 244.20599645 50.450719746 16.801 r 16.219 308 7.224 1591.568 882.266 0.065813221 0.061372913 0.064815238 5.67 3.226 -47.0 0.431
88 77818 244.41797691 50.477719888 15.715 r 14.9393 630 6.486 782.116 1045.162 0.047133662 0.030383253 -0.012654996 5.948 4.506 71.5 0.243
105 74727 244.22484436 50.496326606 15.81 r 15.002 652 7.775 1519.542 1155.894 0.027981095 0.04579683 0.019433634 6.495 4.469 -23.7 0.312
211 657290 244.08102412 50.59411917 18.6 r 17.4402 97 4.393 2067.293 1743.217 0.15791407 0.16630562 -0.01471212 2.551 2.421 30.2 0.051
239 128765 244.36987098 50.622550768 16.529 r 15.4628 384 5.516 967.438 1913.742 0.052116975 0.069200002 -0.0042713135 4.391 3.794 7.0 0.136
248 470859 244.28500395 50.630240253 16.65 r 16.1273 288 6.397 1290.524 1959.453 0.11901598 0.036883719 -0.04001914 5.567 2.844 77.0 0.489
249 20144 244.34836966 50.635898029 15.068 r 14.2252 1131 8.991 1049.412 1993.683 0.022534937 0.023729 -0.002339357 6.77 6.396 31.5 0.055
252 2218783 244.05082113 50.624446158 18.61 r 17.9367 68 4.029 2181.894 1925.433 0.23146652 0.20112422 -0.015951978 2.241 2.07 76.1 0.076
280 341067 244.30499434 50.668401445 19.15 r 17.599 68 6.161 1214.674 2188.488 0.17614032 0.22017656 0.0040456899 2.383 2.131 -2.6 0.106
292 518538 244.2026418 50.676444047 16.995 r 16.4859 208 5.042 1603.888 2236.618 0.099745668 0.078303486 -0.011889515 3.609 3.142 75.5 0.129
