# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae19062.r.ut190712.083713_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
14 388065 236.20708043 46.935501335 18.75 r 17.8646 37 5.472 576.343 581.452 0.48311999 0.28903139 0.1548171 1.954 1.4 -70.7 0.283
15 517146 235.75234263 46.940017998 17.239 r 16.4024 182 4.117 2439.3 608.594 0.097069114 0.1205124 0.049242713 3.502 2.711 -32.3 0.226
34 2283454 235.77659318 46.964695396 18.59 r 17.574 77 4.065 2339.567 756.385 0.19797145 0.20129782 0.023169363 2.307 2.175 -40.9 0.057
43 297258 236.13764255 46.977131305 17.76 r 16.7132 149 8.204 861.325 830.54 0.059450045 0.15400875 -0.012456113 4.115 2.545 3.8 0.382
57 61177 236.16258648 46.993972655 16.854 r 16.16 242 5.581 759.445 931.808 0.11873536 0.053367116 -0.05268563 4.763 2.795 70.6 0.413
58 12458 236.11219507 47.006843328 14.697 r 13.7592 1582 10.485 965.799 1008.622 0.014094315 0.01959944 0.0043805405 8.662 7.007 -19.3 0.191
83 61515 236.08477696 47.018992346 17.75 r 16.6042 155 4.616 1078.076 1081.349 0.11812291 0.11239518 0.01230773 3.036 2.862 -57.5 0.057
94 517194 236.00496976 47.034347009 16.836 r 15.813 311 5.62 1404.558 1173.213 0.030500058 0.13215005 -0.0042964215 5.73 2.75 1.2 0.52
179 2187698 236.11160222 47.116541517 17.71 r 16.5734 152 4.434 969.319 1666.808 0.11984291 0.12364528 0.0053318911 2.905 2.828 -27.3 0.027
180 59054 235.88466544 47.123405117 16.405 r 15.9144 325 6.772 1895.864 1707.792 0.070181355 0.053375203 -0.050935946 5.348 3.36 54.1 0.372
210 58702 236.08437661 47.158965839 16.076 r 15.5134 521 8.948 1080.818 1921.188 0.058061171 0.055305239 0.091990605 9.682 3.12 -45.9 0.678
229 2283492 236.12817075 47.16852219 19.01 r 17.8942 62 3.731 902.253 1978.812 0.25247958 0.23381767 0.096413851 2.27 1.85 -50.5 0.185
