# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae20042.r.ut190707.072943_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
99 83030 247.23958786 48.737049405 14.973 r 14.7505 1257 9.751 1840.314 987.038 0.01669191 0.018392969 0.0034003397 7.996 7.172 -31.7 0.103
119 303997 247.21720541 48.741787273 17.35 r 16.5652 338 6.077 1928.844 1015.578 0.037742458 0.07849931 0.020935457 5.329 3.513 -13.6 0.341
131 340714 247.24800479 48.75055803 18.3 r 17.4858 163 6.351 1806.925 1068.054 0.12530114 0.092166565 -0.10757042 4.366 2.462 53.6 0.436
142 383242 247.20313515 48.761023605 18.63 r 17.5835 142 4.969 1984.33 1131.08 0.12562431 0.10153806 0.01191327 3.16 2.806 -76.8 0.112
165 54399 247.20097805 48.779235063 17.175 r 16.2425 333 5.845 1992.683 1240.363 0.052123226 0.071652927 -0.000557633 4.38 3.736 0.8 0.147
239 655860 247.2954895 48.825301558 18.11 r 16.425 289 8.991 1618.898 1516.383 0.053877916 0.072785273 0.018298419 4.464 3.616 -22.0 0.19
243 468770 247.185874 48.829121043 17.363 r 16.574 297 5.172 2051.853 1539.782 0.062011745 0.079410672 -0.044049166 4.611 3.255 34.2 0.294
248 74560 247.36634392 48.841873462 16.174 r 15.1413 791 6.536 1339.066 1615.834 0.053370982 0.020152478 -0.0062707858 7.096 4.317 84.7 0.392
254 517668 247.4559969 48.839050744 17.7 r 16.0616 421 7.944 985.012 1599.297 0.057679921 0.043759402 0.049089134 6.298 3.622 -52.9 0.425
265 517672 247.52034783 48.845087524 17.366 r 16.5885 311 6.379 730.979 1636.061 0.066560633 0.05885217 0.042976957 4.946 3.439 -50.1 0.305
281 2336825 247.32635138 48.847852786 18.42 r 17.7609 131 5.056 1496.99 1651.667 0.11365159 0.12197923 0.0048679663 2.975 2.856 -15.2 0.04
315 2219092 247.50055464 48.882607613 18.66 r 17.1437 220 5.458 809.652 1860.991 0.13981232 0.035941113 -0.0043435697 5.278 2.674 88.8 0.493
334 655930 247.41030228 48.893089455 18.762 r 17.1654 167 5.777 1165.824 1923.274 0.10867478 0.099504776 -0.012860022 3.224 2.988 62.7 0.073
346 517702 247.43196565 48.901227705 18.178 r 16.7519 242 5.848 1080.435 1972.211 0.066849731 0.090770982 -0.016805554 3.947 3.272 17.5 0.171
356 1409569 247.31679783 48.905077553 19.43 r 18.0595 82 4.788 1534.672 1995.018 0.15988573 0.21151254 -0.0029333616 2.501 2.174 1.6 0.131
361 391810 247.31795093 48.91067671 17.95 r 17.3718 139 8.578 1530.121 2028.612 0.13865535 0.09589269 -0.10516941 4.065 2.397 56.1 0.41
