# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae4951.r.ut190425.103955_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
35 217575 254.66965991 27.886340464 16.414 r 15.6333 557 7.446 1968.175 602.092 0.045444291 0.034430023 0.015858771 5.746 4.491 -62.4 0.219
80 217576 254.71923384 27.903925053 16.415 r 16.3592 359 7.147 1705.237 707.465 0.06436947 0.052739695 -0.063488625 6.168 3.318 50.2 0.462
98 126983 254.76312515 27.915798185 16.041 r 15.1008 628 5.696 1472.51 778.672 0.0417073 0.055203781 0.049009129 6.588 3.679 -37.3 0.442
115 137142 254.74286026 27.930946827 15.185 r 14.6809 941 7.654 1579.94 869.568 0.041294266 0.017278954 -0.014455679 8.092 4.806 74.5 0.406
164 959700 254.79132666 27.945796449 17.234 r 16.2539 276 5.153 1323.04 958.686 0.08290343 0.075594015 -0.033405747 4.011 3.222 51.2 0.197
181 21017 254.71086071 27.965060527 15.176 r 14.0906 1806 9.976 1749.493 1074.294 0.010958236 0.01908195 0.00078040798 9.561 7.236 -2.7 0.243
189 126991 254.58077132 27.959733581 16.362 r 15.5227 443 4.979 2438.938 1042.964 0.060222398 0.062980317 -0.042117745 4.969 3.477 43.1 0.3
197 126992 254.75713435 27.964007529 16.537 r 15.7372 476 6.478 1504.27 1067.928 0.046981074 0.050371896 -0.020449216 5.109 4.116 40.3 0.194
254 959699 254.66525347 27.994574825 17.647 r 17.0496 156 3.454 1991.05 1251.518 0.10618 0.14707662 0.0051094536 3.071 2.606 -3.6 0.151
403 959701 254.73706689 28.066329304 18.19 r 17.1567 159 4.548 1610.512 1681.869 0.09423849 0.14006989 -0.023888776 3.309 2.644 13.8 0.201
512 336835 254.73091851 28.123657123 17.78 r 16.8579 255 6.255 1642.988 2025.842 0.092026033 0.077458657 0.10835759 5.766 2.678 -48.8 0.536
531 1233864 254.94559731 28.134458861 18.59 r 17.6041 116 5.741 507.092 2091.405 0.1275502 0.14080104 -0.046058457 3.012 2.515 37.0 0.165
