# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae14916.r.ut190705.080952_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
1 303592 246.13066229 40.684263889 17.4 r 16.9887 253 5.491 2069.277 490.985 0.05659873 0.093139172 0.052374125 4.826 3.06 -27.5 0.366
66 59531 246.02807985 40.744842793 16.74 r 16.0174 469 6.33 2535.073 855.397 0.054388747 0.034659032 7.9470716e-05 5.371 4.288 -89.9 0.202
83 649432 246.40191432 40.751318665 18.51 r 17.5808 155 4.726 835.778 893.465 0.1104097 0.10164797 -0.011035244 3.178 2.974 64.2 0.064
100 128063 246.13209066 40.765622662 17.08 r 16.1565 465 10.433 2062.089 979.131 0.021209488 0.065295175 0.0061805765 6.902 3.907 -4.0 0.434
110 303603 246.33052946 40.777437415 17.91 r 16.8527 263 7.484 1160.378 1049.769 0.061949562 0.06359639 -0.019597786 4.346 3.711 42.6 0.146
119 378957 246.39360104 40.78714677 17.73 r 16.6531 343 8.334 873.903 1108.373 0.025655933 0.087784506 0.0013918207 6.244 3.375 -0.6 0.459
134 339371 246.416253 40.801216959 17.97 r 17.0805 201 5.778 771.153 1192.97 0.097477637 0.077840425 -0.040402148 3.916 3.013 58.0 0.231
178 73762 246.30339262 40.842157973 16.458 r 15.219 613 5.261 1283.887 1438.007 0.032966398 0.060781412 0.0048373658 5.525 4.049 -4.9 0.267
203 2809 246.29285525 40.892963003 13.295 r 12.566 6541 12.841 1331.846 1742.814 0.0042102518 0.0070570498 0.0017392841 15.88 11.703 -15.7 0.263
218 299465 246.08386398 40.865016712 17.42 r 16.8534 352 10.411 2280.077 1575.865 0.017066643 0.16424428 0.06269411 9.682 2.421 -11.5 0.75
222 339386 246.30191723 40.867195551 18.23 r 16.8983 223 9.93 1290.663 1588.229 0.043245912 0.1058515 -0.013108377 4.847 3.064 5.9 0.368
281 135019 246.25741886 40.921249771 16.95 r 16.153 489 8.101 1492.575 1912.499 0.035892263 0.037089251 -0.0043056845 5.403 5.082 37.2 0.059
285 62552 246.27437563 40.928917295 15.386 r 15.1812 1288 12.41 1415.708 1958.513 0.014943616 0.012929977 0.0019621032 8.933 8.073 -67.9 0.096
288 16395 246.25982488 40.946710363 14.87 r 13.8006 2690 13.345 1481.674 2065.263 0.014397505 0.0051626661 0.0014023436 13.989 8.319 -85.7 0.405
293 339392 246.47533643 40.922723389 17.95 r 17.7343 169 5.675 504.63 1922.591 0.10521152 0.072579287 -0.023775734 3.815 3.028 72.0 0.206
294 462209 246.09309697 40.927231978 16.428 r 16.1514 486 7.125 2237.49 1949.077 0.036008786 0.040877294 0.014511461 5.699 4.658 -35.7 0.183
428 392910 246.38967917 41.013893094 18.28 r 17.5345 121 7.721 893.801 2468.827 0.11317891 0.12894411 -0.020183759 3.039 2.733 26.0 0.101
