# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae23892.r.ut190425.074441_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
57 2277031 206.51085669 55.627273934 17.85 r 17.1638 167 3.401 706.529 757.633 0.12112136 0.12986703 -0.043211769 3.109 2.603 39.3 0.163
71 2187038 206.0118945 55.649635146 17.36 r 15.8411 423 6.583 2396.228 892.168 0.038719311 0.093092516 -0.0056518372 5.092 3.275 3.0 0.357
88 2276935 205.97180742 55.657409093 19.25 r 19.2265 0 2.073 2531.738 939.368 0.51251554 0.26312542 -0.022692023 1.951 1.396 87.4 0.285
114 380415 206.51097039 55.715455454 15.22 r 14.1878 3136 18.132 707.934 1286.723 0.0093506649 0.0057607442 -0.007663622 17.344 9.211 57.6 0.469
123 520705 206.1872 55.697547819 18.41 r 16.8923 229 6.324 1802.358 1178.131 0.067214727 0.095028095 0.04603409 4.294 3.043 -29.4 0.291
135 1153619 206.03539789 55.706103082 17.5 r 16.5209 401 6.69 2315.478 1230.685 0.024314718 0.09593457 -0.01031212 6.462 3.222 4.1 0.501
137 1258243 206.25634566 55.712829932 18.43 r 17.4535 180 5.103 1568.524 1269.639 0.10920431 0.09600807 0.070238672 3.867 2.689 -50.3 0.305
140 520715 206.21074681 55.718320257 16.974 r 16.2579 389 5.135 1722.619 1302.677 0.05986613 0.055819236 -0.010125458 4.369 3.975 55.9 0.09
163 2276944 206.03435964 55.731596017 18.15 r 17.2779 182 4.234 2318.454 1383.654 0.12699576 0.093576953 0.078420162 3.844 2.557 -56.5 0.335
187 56189 206.44592243 55.75715657 15.787 r 14.7374 1051 6.294 928.396 1536.289 0.020757081 0.041885156 0.0039683077 6.972 4.875 -5.3 0.301
199 2276984 206.23281438 55.760548324 19.07 r 17.7837 120 3.779 1647.88 1555.986 0.14956744 0.14987898 -0.023950126 2.694 2.487 44.6 0.077
215 660728 206.03856533 55.779711619 17.99 r 17.1906 236 6.016 2303.254 1672.298 0.0760886 0.070222147 -0.0011597093 3.775 3.624 84.4 0.04
241 2276971 206.16148326 55.812956407 18.63 r 17.4776 155 4.77 1888.167 1870.71 0.11666816 0.11452656 -0.023500929 3.104 2.802 47.6 0.097
281 2276965 206.1419443 55.852117314 18.97 r 17.6477 124 4.117 1953.584 2105.795 0.14887293 0.1386646 0.0074680885 2.697 2.581 -71.9 0.043
298 36901 206.08959946 55.856099083 15.624 r 14.5344 1070 6.422 2129.816 2130.094 0.012195555 0.092972189 0.03800666 11.217 3.207 -12.6 0.714
