# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae21265.r.ut190712.075649_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
28 473515 243.53866161 50.767918986 17.842 r 16.7812 144 4.064 2095.605 709.843 0.13997674 0.11932603 0.053258274 3.145 2.514 -55.6 0.201
75 74757 243.62869612 50.812882806 16.913 r 15.8606 281 5.574 1753.699 979.111 0.067924798 0.080038838 0.020512978 4.014 3.412 -29.7 0.15
87 450372 243.50333709 50.830165326 16.629 r 15.3676 369 5.338 2228.683 1083.638 0.067249537 0.061314508 0.0067748874 4.09 3.813 -65.6 0.068
148 58024 243.71936759 50.899631981 17.7 r 16.5494 195 5.902 1410.12 1499.506 0.074347012 0.10023604 0.0067240577 3.678 3.152 -7.3 0.143
174 672567 243.66270914 50.927804609 18.9 r 17.5629 84 3.854 1624.445 1668.555 0.15910171 0.22502597 -0.015822254 2.514 2.104 6.7 0.163
212 1287750 243.62081073 50.964683115 19.02 r 18.9639 23 2.496 1782.673 1889.942 0.68224132 0.51139319 -0.10116446 1.418 1.199 74.7 0.155
275 78575 243.51544155 51.03040227 16.215 r 15.8953 368 7.011 2179.88 2284.945 0.047291212 0.046681572 -0.0049175066 4.74 4.496 48.5 0.051
286 383289 243.75225495 51.051301272 18.41 r 17.679 89 4.845 1286.371 2409.592 0.16237994 0.17220293 0.098855674 2.916 2.147 -42.2 0.264
304 525610 243.71881847 51.001123455 17.867 r 16.7038 151 3.666 1412.39 2108.455 0.09433993 0.16922952 0.018412789 3.275 2.423 -6.9 0.26
310 518663 243.55225917 50.999089598 17.066 r 16.2771 282 9.752 2041.315 2096.763 0.13181229 0.10844178 -0.2120064 8.612 2.1 48.1 0.756
