# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae21265.r.ut190718.065528_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
36 473515 243.53872022 50.768036287 17.842 r 16.7931 151 4.286 2095.381 710.547 0.13039145 0.10975682 0.032004185 3.146 2.681 -61.4 0.148
83 74757 243.62878389 50.812941205 16.913 r 15.8108 297 6.057 1753.366 979.461 0.065365084 0.075687207 0.023094162 4.157 3.467 -33.0 0.166
100 450372 243.50335756 50.830271712 16.629 r 15.4592 347 5.189 2228.603 1084.276 0.068996809 0.064275905 0.0093706297 4.036 3.73 -58.4 0.076
130 525603 243.44389381 50.860366764 18.33 r 16.7706 0 6.01 2453.339 1265.523 0.13153575 0.11155417 0.015604286 3.031 2.73 -71.0 0.099
167 58024 243.71945119 50.8996446 17.7 r 16.6041 196 5.874 1409.803 1499.582 0.074892819 0.10035667 -0.015267022 3.707 3.124 15.5 0.157
193 672567 243.66277416 50.927795333 18.9 r 17.5599 84 4.123 1624.199 1668.499 0.16991569 0.21039282 0.025736462 2.453 2.161 -16.2 0.119
235 1287750 243.62099525 50.964712413 19.02 r 18.8941 24 2.843 1781.975 1890.117 0.63971817 0.52878231 0.211638 1.467 1.192 -58.8 0.187
255 525610 243.71890795 51.001152173 17.867 r 16.7279 151 3.631 1412.052 2108.628 0.097983271 0.16759823 0.030975297 3.25 2.419 -12.0 0.256
289 78575 243.51566256 51.030427708 16.215 r 15.8843 392 7.147 2179.046 2285.095 0.044847462 0.04406701 -0.0021199533 4.804 4.684 55.1 0.025
305 383289 243.75231687 51.051368797 18.41 r 17.4977 97 5.346 1286.138 2409.998 0.13872957 0.17133602 0.073638506 2.952 2.263 -33.1 0.233
329 518663 243.55229211 50.999231908 17.066 r 16.3571 281 9.301 2041.189 2097.617 0.12389333 0.10506523 -0.19994839 8.433 2.157 47.7 0.744
