# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data2/THACHER/workspace/gw190425/1/t005aae15385.r.ut190425.101441_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
2 303655 247.70952127 41.402583316 16.91 r 16.1139 522 7.612 1378.759 639.7 0.047456395 0.028595096 -0.0061263908 5.964 4.567 81.0 0.234
64 1245703 247.75647304 41.421882234 18.5 r 17.3512 144 6.924 1167.552 755.618 0.090105087 0.1275304 -0.0015072076 3.332 2.8 1.2 0.16
68 2234365 247.85476708 41.428624012 18.59 r 17.6283 153 4.356 725.391 796.698 0.10494193 0.11699373 0.046255764 3.389 2.723 -37.7 0.197
82 267793 247.63855871 41.438726054 17.49 r 16.5837 333 6.551 1698.016 856.589 0.029429458 0.11510447 -0.040681079 6.344 2.891 12.7 0.544
99 38912 247.61193228 41.484204783 14.343 r 13.9369 3122 17.657 1817.559 1129.541 0.0064558028 0.0070459195 -0.0020839989 13.283 11.298 37.1 0.149
110 2234375 247.88749902 41.460592594 18.01 r 16.9807 189 3.867 578.595 988.831 0.09962374 0.10843237 -0.00098452531 3.169 3.036 3.2 0.042
128 2234371 247.68004295 41.470710523 18.49 r 17.4766 166 5.689 1511.415 1048.446 0.070394084 0.14849842 -0.079170786 4.31 2.461 22.7 0.429
170 1245749 247.85795807 41.510884583 18.28 r 17.3393 187 5.666 712.038 1290.291 0.06868045 0.11520278 -0.04042878 4.045 2.854 20.5 0.294
200 1245766 247.86937616 41.534084869 18.18 r 16.9973 176 6.725 661.038 1429.6 0.09092766 0.11050654 -0.045540072 3.629 2.823 33.4 0.222
234 339513 247.48476185 41.55699195 17.78 r 17.0868 260 6.796 2388.17 1567.151 0.028856328 0.15394966 -0.047603138 6.391 2.513 10.4 0.607
249 339516 247.68568091 41.567609694 17.97 r 17.0165 256 6.633 1486.09 1629.842 0.044595577 0.089291982 0.0093331812 4.761 3.338 -5.9 0.299
284 137125 247.47687136 41.604662285 15.357 r 14.7195 1338 9.426 2422.916 1853.256 0.015999326 0.028011935 0.022490473 10.394 5.364 -30.9 0.484
431 1245840 247.89076882 41.633557558 18.31 r 17.3886 161 4.653 566.395 2026.657 0.087774575 0.13622829 -0.021908242 3.422 2.686 12.2 0.215
432 1145714 247.89722748 41.715490119 17.33 r 17.207 187 4.118 538.653 2518.326 0.083613083 0.11685318 -0.037871785 3.651 2.824 24.4 0.227
