# %ECSV 0.9
# ---
# datatype:
# - {name: Galaxy_ID, datatype: int32}
# - {name: Galaxy_RA, datatype: float64}
# - {name: Galaxy_Dec, datatype: float64}
# - {name: PGC, datatype: string}
# - {name: Name_GWGC, datatype: string}
# - {name: Name_HyperLEDA, datatype: string}
# - {name: Name_2MASS, datatype: string}
# - {name: Name_SDSS_DR12, datatype: string}
# - {name: Galaxy_4D_Prob, datatype: float64}
# - {name: z, datatype: float64}
# - {name: z_Dist, datatype: float64}
# - {name: z_Dist_Err, datatype: float64}
# - {name: B, datatype: float64}
# - {name: K, datatype: float64}
# meta: !!omap
# - comment: [DCMP File=t005aae15687.r.ut190710.084218_1.sw.dcmp, DB ID=21328, Field
#       Name=t005aae15687, RA (deg)=237.4649, Dec (deg)=41.8942, MJD=58675.36270833333,
#     Exp Time (sec)=180.0, Lim Mag=20.6735, Instrument=THACHER, E(B-V)=0.0507224321086,
#     Filter=SDSS r, A_lambda=0.11590075736815102, Net 2D Prob=1.041355999552e-05, Redistributed
#       2D Prob=3.193777171855889e-06, Net 4D Prob=4.903290124943389e-05, Weighted Mean
#       Pixel Comp=0.693305922928386, Weighted Mean Pixel Dist=179.747575248]
# schema: astropy-2.0
Galaxy_ID Galaxy_RA Galaxy_Dec PGC Name_GWGC Name_HyperLEDA Name_2MASS Name_SDSS_DR12 Galaxy_4D_Prob z z_Dist z_Dist_Err B K
8683 237.409439 42.034309 None None 56138 15493826+4202035 None 1.75672504406e-06 0.027812 116.296509207 2.79111622096 14.372 10.534
37000 237.450607 41.986267 None None 56143 15494814+4159105 None 1.53907470597e-05 0.036873 155.231757167 3.72556217201 15.487 11.699
60866 237.439774 41.971268 None None 2190083 15494554+4158165 None 7.23207940625e-06 0.049103 208.585849014 5.00606037634 16.719 13.369
128188 237.442383 41.9771 None None 2190185 15494617+4158375 None 1.46596755979e-06 0.0372989586495 157.074600022 3.76979040054 18.16 14.248
298221 237.463 42.02805 None None 2191129 None None 1.32197600882e-06 0.0359856179928 151.396231385 3.63350955323 17.89 nan
385734 237.247 41.90629 None None SDSSJ154859.37+415422.5 None None 1.27415884584e-06 0.0359856179928 151.396231385 3.63350955323 17.93 nan
427037 237.366089 41.935104 None None None 15492786+4156063 None 8.4076892418e-08 0.061751 264.720525342 6.35329260821 17.248 13.394
2251458 237.249 41.94575 None None SDSSJ154859.68+415644.6 None None 0.0 0.138865509433 627.262897729 15.0543095455 18.82 nan
57150 237.501785 41.969879 None None 56153 15500042+4158115 None 1.73133932607e-05 0.048087 204.11866676 4.89884800224 15.965 12.295
514098 237.432907 41.769848 None None 2186532 15494389+4146114 None 0.0 0.204157 959.947147946 23.0387315507 18.363 13.567
