# %ECSV 0.9
# ---
# datatype:
# - {name: Galaxy_ID, datatype: int32}
# - {name: Galaxy_RA, datatype: float64}
# - {name: Galaxy_Dec, datatype: float64}
# - {name: PGC, datatype: string}
# - {name: Name_GWGC, datatype: string}
# - {name: Name_HyperLEDA, datatype: string}
# - {name: Name_2MASS, datatype: string}
# - {name: Name_SDSS_DR12, datatype: string}
# - {name: Galaxy_4D_Prob, datatype: float64}
# - {name: z, datatype: float64}
# - {name: z_Dist, datatype: float64}
# - {name: z_Dist_Err, datatype: float64}
# - {name: B, datatype: float64}
# - {name: K, datatype: float64}
# meta: !!omap
# - comment: [DCMP File=t005aae59610.r.ut190707.065033_1.sw.dcmp, DB ID=21854, Field
#       Name=t005aae59610, RA (deg)=263.8986, Dec (deg)=-7.2943, MJD=58672.28510416667,
#     Exp Time (sec)=180.0, Lim Mag=20.555, Instrument=THACHER, E(B-V)=2.48292418718,
#     Filter=SDSS r, A_lambda=5.6734817677063, Net 2D Prob=8.29263265752e-06, Redistributed
#       2D Prob=4.824517441068455e-06, Net 4D Prob=4.826752714767001e-05, Weighted Mean
#       Pixel Comp=0.41821642892942534, Weighted Mean Pixel Dist=143.164062844]
# schema: astropy-2.0
Galaxy_ID Galaxy_RA Galaxy_Dec PGC Name_GWGC Name_HyperLEDA Name_2MASS Name_SDSS_DR12 Galaxy_4D_Prob z z_Dist z_Dist_Err B K
181260 263.902008 -7.178542 None None 2801567 17353648-0710427 None 1.19695186268e-05 0.037666 158.663443139 3.80792263533 15.794 12.251
259152 263.970032 -7.177698 None None None 17355280-0710397 None 2.29769461566e-06 0.028682 120.012815103 2.88030756247 16.462 13.208
2394 263.932251 -7.347983 None None None 17354374-0720527 None 6.26653087148e-11 0.009643 39.7684376488 0.954442503571 13.48 9.808
181264 263.938141 -7.406315 None None 2801576 17354515-0724227 None 4.3921153295e-06 0.028701 120.094028333 2.88225667998 15.766 12.402
184401 263.99231 -7.374652 None None 6dFJ1735582-072229 17355815-0722287 None 8.17752155055e-06 0.030538 127.956657617 3.0709597828 15.756 12.283
184442 264.111267 -7.337798 None None 6dFJ1736267-072016 17362670-0720160 None 7.53171845068e-06 0.037234 156.793494428 3.76304386627 16.382 12.61
259149 263.955231 -7.394368 None None None 17354925-0723397 None 1.58345188518e-07 0.021486 89.4161853811 2.14598844915 15.629 12.216
259150 263.949066 -7.366869 None None None 17354777-0722007 None 8.70669732988e-07 0.025498 106.434927264 2.55443825435 16.092 12.965
259151 263.917694 -7.369652 None None None 17354024-0722107 None 6.37907408153e-07 0.024672 102.922846069 2.47014830566 16.002 12.904
259156 264.050842 -7.324649 None None None 17361220-0719287 None 2.46547615494e-09 0.013654 56.4841125639 1.35561870153 13.804 10.191
259157 264.02533 -7.219095 None None None 17360607-0713087 None 7.31986861874e-06 0.031324 131.327251957 3.15185404696 16.128 12.638
314147 263.932 -7.34797 None None 200509 None None 8.51220435489e-08 0.0244322522161 101.904256565 2.44570215757 18.06 nan
