# %ECSV 0.9
# ---
# datatype:
# - {name: Galaxy_ID, datatype: int32}
# - {name: Galaxy_RA, datatype: float64}
# - {name: Galaxy_Dec, datatype: float64}
# - {name: PGC, datatype: string}
# - {name: Name_GWGC, datatype: string}
# - {name: Name_HyperLEDA, datatype: string}
# - {name: Name_2MASS, datatype: string}
# - {name: Name_SDSS_DR12, datatype: string}
# - {name: Galaxy_4D_Prob, datatype: float64}
# - {name: z, datatype: float64}
# - {name: z_Dist, datatype: float64}
# - {name: z_Dist_Err, datatype: float64}
# - {name: B, datatype: float64}
# - {name: K, datatype: float64}
# meta: !!omap
# - comment: [DCMP File=t005aae15263.r.ut190517.072812_1.sw.dcmp, DB ID=21279, Field
#       Name=t005aae15263, RA (deg)=228.3176, Dec (deg)=41.1978, MJD=58621.31125, Exp
#       Time (sec)=180.0, Lim Mag=18.919, Instrument=THACHER, E(B-V)=0.0320971898502,
#     Filter=SDSS r, A_lambda=0.073342078807707, Net 2D Prob=1.261954876856e-05, Redistributed
#       2D Prob=7.085172235007386e-06, Net 4D Prob=1.6892998978929466e-05, Weighted
#       Mean Pixel Comp=0.4397547787429357, Weighted Mean Pixel Dist=170.62362318593415]
# schema: astropy-2.0
Galaxy_ID Galaxy_RA Galaxy_Dec PGC Name_GWGC Name_HyperLEDA Name_2MASS Name_SDSS_DR12 Galaxy_4D_Prob z z_Dist z_Dist_Err B K
4745 228.280746 41.264629 None None NGC5888 15130737+4115526 None 5.83340007382e-07 0.021432 89.1878063711 2.14050735291 13.694 10.045
9229 228.189224 41.233562 None None NGC5886 15124541+4114008 None 1.5986325233e-06 0.026227 109.538108826 2.62891461182 14.992 10.581
303636 228.024 41.20997 None None 2177389 None None 5.41502147762e-07 0.0286133543067 119.719415994 2.87326598386 17.17 nan
377375 228.034 41.20438 None None SDSSJ151208.23+411215.7 None None 6.29398284598e-07 0.029530004765 123.63969494 2.96735267857 17.36 nan
459121 228.249786 41.183224 None None 2176983 15125994+4110596 None 8.47236587908e-21 0.097141 426.849020188 10.2443764845 17.846 13.582
513633 228.256104 41.142117 None None 2176343 15130146+4108316 None 7.17200057552e-20 0.09521 417.813657993 10.0275277918 17.804 13.65
649901 228.149323 41.272179 None None 2178411 15123583+4116198 None 0.0 0.138865509433 627.262897729 15.0543095455 18.32 14.155
2282075 228.207 41.25692 None None SDSSJ151249.55+411524.9 None None 0.0 0.111805105903 496.163078639 11.9079138873 18.45 nan
2282088 228.293 41.1733 None None SDSSJ151310.34+411024.0 None None 0.0 0.19225971613 897.654724046 21.5437133771 18.97 nan
73815 228.398712 41.249683 None None 2178034 15133569+4114588 None 6.45495378088e-06 0.047726 202.532923518 4.86079016444 17.018 13.438
649822 228.366684 41.192707 None None 2177124 15132800+4111337 None 0.0 0.115694517847 514.753215106 12.3540771626 18.43 14.248
2282132 228.577 41.12362 None None SDSSJ151418.49+410724.8 None None 0.0 0.148542524271 675.130709231 16.2031370215 18.64 nan
