# %ECSV 0.9
# ---
# datatype:
# - {name: Galaxy_ID, datatype: int32}
# - {name: Galaxy_RA, datatype: float64}
# - {name: Galaxy_Dec, datatype: float64}
# - {name: PGC, datatype: string}
# - {name: Name_GWGC, datatype: string}
# - {name: Name_HyperLEDA, datatype: string}
# - {name: Name_2MASS, datatype: string}
# - {name: Name_SDSS_DR12, datatype: string}
# - {name: Galaxy_4D_Prob, datatype: float64}
# - {name: z, datatype: float64}
# - {name: z_Dist, datatype: float64}
# - {name: z_Dist_Err, datatype: float64}
# - {name: B, datatype: float64}
# - {name: K, datatype: float64}
# meta: !!omap
# - comment: [DCMP File=t005aae4951.r.ut190702.062100_1.sw.dcmp, DB ID=21774, Field
#       Name=t005aae4951, RA (deg)=254.7699, Dec (deg)=28.0465, MJD=58667.26458333333,
#     Exp Time (sec)=180.0, Lim Mag=21.0012, Instrument=THACHER, E(B-V)=0.141544773411,
#     Filter=SDSS r, A_lambda=0.323429807244135, Net 2D Prob=5.28119390012e-06, Redistributed
#       2D Prob=1.7278743150421195e-06, Net 4D Prob=5.340548423232095e-05, Weighted
#       Mean Pixel Comp=0.6728250566594689, Weighted Mean Pixel Dist=180.06971529999998]
# schema: astropy-2.0
Galaxy_ID Galaxy_RA Galaxy_Dec PGC Name_GWGC Name_HyperLEDA Name_2MASS Name_SDSS_DR12 Galaxy_4D_Prob z z_Dist z_Dist_Err B K
336831 254.848 28.10288 None None 1826396 None None 1.25483585147e-06 0.032602096301 136.816273985 3.28359057563 16.32 nan
336835 254.731 28.12334 None None 1826951 None None 8.03309768133e-07 0.0358247579124 150.701466884 3.61683520522 17.78 nan
635168 255.011093 28.147459 None None 1827650 17000266+2808508 None 0.0 0.186957 870.125979368 20.8830235048 18.234 13.181
1233864 254.946 28.13423 None None 1827253 None None 0.0 0.190681145341 889.444405744 21.3466657379 18.59 nan
21017 254.711258 27.965057 None None None 16585070+2757542 None 5.94159094407e-06 0.034325 144.231608811 3.46155861147 15.176 11.247
30263 254.683746 27.859207 None None 95562 16584409+2751331 None 6.94298717564e-06 0.035122 147.668085507 3.54403405217 15.241 11.547
126983 254.763168 27.915628 None None 1821408 16590316+2754562 None 1.28289136443e-06 0.031848 133.576443091 3.20583463418 16.041 12.142
126991 254.580917 27.95973 None None 1822513 16581942+2757350 None 9.47057172253e-06 0.041297 174.42591256 4.18622190144 16.362 12.569
126992 254.757187 27.963961 None None 1822612 16590172+2757502 None 3.65615670317e-07 0.029485 123.447099217 2.96273038122 16.537 13.186
137142 254.742722 27.930902 None None NGC6272 16585825+2755512 None 6.65475363868e-06 0.03477 146.149860381 3.50759664915 15.185 11.885
217575 254.669601 27.886429 None None None 16584070+2753111 None 2.51529452833e-06 0.03537 148.738203581 3.56971688595 16.414 12.915
217576 254.719162 27.90395 None None None 16585259+2754142 None 7.61530772843e-06 0.0469 198.90758985 4.77378215639 16.415 13.724
336778 254.67 27.8861 None None 1820615 None None 2.25637836402e-06 0.0363098581549 152.797129609 3.66713111061 16.79 nan
336783 254.72 27.90328 None None 1821069 None None 8.49212799551e-07 0.0340996070498 143.260479362 3.43825150469 17.22 nan
381452 254.711 27.96463 None None NGC6271 None None 5.71324762746e-06 0.0358247579124 150.701466884 3.61683520522 15.65 nan
959699 254.665192 27.994486 None None None 16583964+2759401 None 3.96853572451e-12 0.079934 347.099647764 8.33039154633 17.647 13.707
959700 254.791458 27.945627 None None None 16590994+2756442 None 1.1608765682e-08 0.066955 288.096576576 6.91431783781 17.234 13.923
959701 254.737015 28.066456 None None None 16585688+2803592 None 1.07380438562e-19 0.098952 435.342450065 10.4482188016 18.19 13.886
