# %ECSV 0.9
# ---
# datatype:
# - {name: Galaxy_ID, datatype: int32}
# - {name: Galaxy_RA, datatype: float64}
# - {name: Galaxy_Dec, datatype: float64}
# - {name: PGC, datatype: string}
# - {name: Name_GWGC, datatype: string}
# - {name: Name_HyperLEDA, datatype: string}
# - {name: Name_2MASS, datatype: string}
# - {name: Name_SDSS_DR12, datatype: string}
# - {name: Galaxy_4D_Prob, datatype: float64}
# - {name: z, datatype: float64}
# - {name: z_Dist, datatype: float64}
# - {name: z_Dist_Err, datatype: float64}
# - {name: B, datatype: float64}
# - {name: K, datatype: float64}
# meta: !!omap
# - comment: [DCMP File=t005aae23717.r.ut190517.063046_1.sw.dcmp, DB ID=21564, Field
#       Name=t005aae23717, RA (deg)=212.7002, Dec (deg)=55.4017, MJD=58621.27136574074,
#     Exp Time (sec)=180.0, Lim Mag=19.4822, Instrument=THACHER, E(B-V)=0.0396381218079,
#     Filter=SDSS r, A_lambda=0.0905731083310515, Net 2D Prob=1.5841532517419998e-05,
#     Redistributed 2D Prob=8.899913193341635e-06, Net 4D Prob=7.637932057454107e-05,
#     Weighted Mean Pixel Comp=0.46110831640461003, Weighted Mean Pixel Dist=159.0441837333566]
# schema: astropy-2.0
Galaxy_ID Galaxy_RA Galaxy_Dec PGC Name_GWGC Name_HyperLEDA Name_2MASS Name_SDSS_DR12 Galaxy_4D_Prob z z_Dist z_Dist_Err B K
42321 212.824265 55.512474 50651 PGC050651 PGC050651 14111782+5530449 None 6.7295862138e-07 0.024661 102.876103747 2.46902648994 15.139 12.312
341882 212.71 55.42803 None None 2501716 None None 2.23042446341e-06 0.0436147118074 184.529602147 4.42871045153 17.64 nan
465399 212.444504 55.487419 None None 2503840 14094668+5529147 None 8.28905260053e-11 0.065545 281.74694194 6.76192660656 16.542 12.289
520618 212.874329 55.479164 None None 2503557 14112983+5528449 None 6.96286944918e-12 0.067852 292.142200828 7.01141281988 17.092 13.506
660516 212.658218 55.562366 None None 2506517 14103797+5533445 None 0.0 0.136271 614.516472797 14.7483953471 17.942 13.749
2278225 212.699 55.40741 None None SDSSJ141047.76+552426.5 None None 0.0 0.138865509433 627.262897729 15.0543095455 18.87 nan
2315592 212.68 55.40419 None None SDSSJ141043.32+552415.2 None None 4.16279786241e-15 0.0741165970583 320.530088074 7.69272211377 18.5 nan
230778 212.332367 55.282383 None None None 14091976+5516565 None 3.8112829996e-06 0.034923 146.809676705 3.52343224093 17.39 12.341
379568 212.333 55.28236 None None UGC09060 None None 1.53259772147e-05 0.0424628612314 179.504181749 4.30810036198 15.8 nan
406111 212.388687 55.259056 None None 2495954 14093328+5515326 None 8.93858223687e-10 0.061365 262.993100406 6.31183440973 17.412 13.222
465500 212.42543 55.460747 None None 2502920 14094210+5527386 None 6.02307983143e-14 0.073266 316.661956354 7.59988695249 16.574 12.628
467377 212.382568 55.264858 None None 214217 14093181+5515534 None 7.42698909638e-12 0.067969 292.670244699 7.02408587278 16.909 13.318
660234 212.272385 55.291832 None None 2496982 14090537+5517305 None 3.04245527145e-14 0.0725128262564 313.240441294 7.51777059105 18.16 14.015
2278153 212.391 55.4451 None None SDSSJ140933.94+552642.5 None None 1.99170127868e-14 0.0725128262564 313.240441294 7.51777059105 18.62 nan
2278156 212.402 55.30753 None None SDSSJ140936.50+551827.0 None None 2.03940955759e-20 0.0841048320524 366.27152559 8.79051661417 18.64 nan
2278166 212.448 55.22124 None None SDSSJ140947.50+551316.3 None None 0.0 0.138865509433 627.262897729 15.0543095455 18.79 nan
25404 212.991806 55.409691 None None 50700 14115803+5524348 None 3.74041457316e-05 0.036822 155.011188676 3.72026852822 15.443 11.38
59589 212.93689 55.282776 None None 2496716 14114485+5516579 None 5.09866440132e-07 0.050538 214.906001807 5.15774404337 17.273 13.141
75186 212.824707 55.288033 None None 2496873 14111792+5517169 None 1.01313061077e-06 0.051229 217.953827734 5.23089186561 16.236 12.265
304304 212.876 55.44681 None None 2502386 None None 6.17278397479e-06 0.0426527013264 180.331877756 4.32796506614 16.95 nan
407617 213.033142 55.22987 None None 50712 14120795+5513475 None 3.37846071474e-07 0.05461 232.908306351 5.58979935243 15.802 13.384
2278304 213.024 55.17414 None None SDSSJ141205.66+551026.8 None None 0.0 0.138865509433 627.262897729 15.0543095455 18.13 nan
2278321 213.094 55.19772 None None SDSSJ141222.51+551151.8 None None 0.0 0.0995669297835 438.230715397 10.5175371695 18.55 nan
