# %ECSV 0.9
# ---
# datatype:
# - {name: Galaxy_ID, datatype: int32}
# - {name: Galaxy_RA, datatype: float64}
# - {name: Galaxy_Dec, datatype: float64}
# - {name: PGC, datatype: string}
# - {name: Name_GWGC, datatype: string}
# - {name: Name_HyperLEDA, datatype: string}
# - {name: Name_2MASS, datatype: string}
# - {name: Name_SDSS_DR12, datatype: string}
# - {name: Galaxy_4D_Prob, datatype: float64}
# - {name: z, datatype: float64}
# - {name: z_Dist, datatype: float64}
# - {name: z_Dist_Err, datatype: float64}
# - {name: B, datatype: float64}
# - {name: K, datatype: float64}
# meta: !!omap
# - comment: [DCMP File=t005aae13973.r.ut190705.081332_1.sw.dcmp, DB ID=21232, Field
#       Name=t005aae13973, RA (deg)=247.5229, Dec (deg)=39.4689, MJD=58670.34273148148,
#     Exp Time (sec)=180.0, Lim Mag=20.6637, Instrument=THACHER, E(B-V)=0.0201317449193,
#     Filter=SDSS r, A_lambda=0.046001037140600505, Net 2D Prob=3.71736591936e-06, Redistributed
#       2D Prob=1.1668303055622432e-06, Net 4D Prob=4.323583656104433e-05, Weighted
#       Mean Pixel Comp=0.6861136807960164, Weighted Mean Pixel Dist=179.042443336]
# schema: astropy-2.0
Galaxy_ID Galaxy_RA Galaxy_Dec PGC Name_GWGC Name_HyperLEDA Name_2MASS Name_SDSS_DR12 Galaxy_4D_Prob z z_Dist z_Dist_Err B K
16339 247.185059 39.473881 None None 58277 16284441+3928259 None 1.03175913568e-06 0.027501 114.969179288 2.75926030292 14.609 11.025
22018 247.333481 39.429108 None None 58324 16292003+3925447 None 3.50140539579e-06 0.032592 136.772873892 3.2825489734 15.036 11.261
26055 247.318756 39.401047 None None 58325 16291650+3924037 None 2.62551055794e-07 0.0262 109.423117083 2.62615481 15.576 11.396
52420 247.187927 39.437214 None None 58279 16284510+3926139 None 1.31558532343e-05 0.042534 179.814318361 4.31554364067 15.833 11.839
54236 247.296951 39.587421 None None 2152402 16291126+3935147 None 3.65110186842e-07 0.0336434868217 141.296197875 3.39110874901 17.8 14.193
62656 247.264755 39.447945 None None 2149952 16290354+3926526 None 3.7299112139e-07 0.0337951068976 141.949006895 3.40677616548 17.82 14.045
65562 247.18541 39.484715 None None 58276 16284449+3929049 None 5.48426741807e-06 0.043164 182.562219583 4.38149326998 16.743 13.191
65563 247.192612 39.463047 None None 58278 16284622+3927469 None 2.89560781865e-07 0.026681 111.472354212 2.67533650109 15.665 12.111
73584 247.341629 39.620506 None None 2152968 16292199+3937138 None 3.28815186096e-06 0.04727 200.531014426 4.81274434623 16.908 13.603
83032 247.279785 39.495739 None None 58314 16290714+3929446 None 1.76692458674e-06 0.033518 140.756014632 3.37814435116 16.052 12.463
305022 247.221 39.49697 None None 86308 None None 1.68421281719e-07 0.0306127653064 128.277107843 3.07865058822 17.7 nan
305781 247.349 39.35026 None None 2148186 None None 2.22087542887e-07 0.0318775959388 133.703529977 3.20888471945 17.81 nan
339095 247.294 39.34958 None None 2148160 None None 2.61811891767e-08 0.0273518836759 114.332973036 2.74399135286 18.54 nan
339110 247.253 39.41727 None None 2149408 None None 4.25957900526e-07 0.0366366183183 154.209571629 3.70102971909 18.42 nan
339142 247.279 39.57628 None None 2152209 None None 1.9317817036e-07 0.0340996070498 143.260479362 3.43825150469 18.62 nan
361368 247.294 39.56715 None None SDSSJ162910.63+393401.6 None None 4.48687016917e-08 0.0304754252377 127.688483726 3.06452360942 19.09 nan
388473 247.285 39.5333 None None SDSSJ162908.42+393159.9 None None 3.13645883031e-08 0.0275996837998 115.390290801 2.76936697922 18.44 nan
388475 247.324 39.45958 None None SDSSJ162917.83+392734.6 None None 1.13721722946e-07 0.0311688455844 130.661601608 3.1358784386 18.31 nan
388832 247.155 39.44542 None None SDSSJ162837.17+392643.2 None None 3.61797583658e-07 0.0348736674368 146.596912998 3.51832591196 18.15 nan
1244251 247.263 39.36622 None None 2148511 None None 0.0 0.201985240993 948.52192275 22.764526146 19.16 nan
1409552 247.182 39.46637 None None SDSSJ162843.69+392758.7 None None 0.0 0.217424238712 1030.26425446 24.7263421069 19.36 nan
2286678 247.369 39.49233 None None SDSSJ162928.52+392932.5 None None 0.0 0.241645650823 1160.91114974 27.8618675938 21.57 nan
39575 247.636078 39.384212 None None 97536 16303265+3923031 None 1.7046091127e-06 0.031241 130.971143112 3.14330743468 15.394 11.754
65981 247.778656 39.430115 None None 91537 16310687+3925484 None 6.19522145663e-06 0.047026 199.460338006 4.78704811214 16.25 12.071
73576 247.616257 39.56171 None None 2151964 16302790+3933421 None 2.56455998816e-06 0.037787 159.187407992 3.82049779182 16.738 13.708
339113 247.75 39.442 None None 2149836 None None 3.3305491376e-08 0.0624569712285 267.882196654 6.4291727197 18.2 nan
339117 247.604 39.46466 None None 2150243 None None 8.2724514319e-08 0.0299315249658 125.35853809 3.00860491415 18.24 nan
339134 247.711 39.538 None None 2151534 None None 6.89797202968e-08 0.0293972846986 123.071761973 2.95372228736 18.25 nan
361382 247.56 39.42534 None None SDSSJ163014.44+392531.3 None None 1.53611577899e-07 0.0336434868217 141.296197875 3.39110874901 18.74 nan
361386 247.618 39.34474 None None SDSSJ163028.39+392041.0 None None 5.78632497778e-08 0.0315922057961 132.478272344 3.17947853625 19.18 nan
361388 247.651 39.40384 None None SDSSJ163036.27+392414.0 None None 1.01977685625e-07 0.0320212360106 134.320406884 3.22368976521 18.7 nan
