# %ECSV 0.9
# ---
# datatype:
# - {name: Galaxy_ID, datatype: int32}
# - {name: Galaxy_RA, datatype: float64}
# - {name: Galaxy_Dec, datatype: float64}
# - {name: PGC, datatype: string}
# - {name: Name_GWGC, datatype: string}
# - {name: Name_HyperLEDA, datatype: string}
# - {name: Name_2MASS, datatype: string}
# - {name: Name_SDSS_DR12, datatype: string}
# - {name: Galaxy_4D_Prob, datatype: float64}
# - {name: z, datatype: float64}
# - {name: z_Dist, datatype: float64}
# - {name: z_Dist_Err, datatype: float64}
# - {name: B, datatype: float64}
# - {name: K, datatype: float64}
# meta: !!omap
# - comment: [DCMP File=t005aae23545.r.ut190516.063130_1.sw.dcmp, DB ID=21559, Field
#       Name=t005aae23545, RA (deg)=212.9612, Dec (deg)=55.0546, MJD=58620.271875, Exp
#       Time (sec)=180.0, Lim Mag=19.2552, Instrument=THACHER, E(B-V)=0.0445040777978,
#     Filter=SDSS r, A_lambda=0.10169181776797301, Net 2D Prob=1.130838887756e-05, Redistributed
#       2D Prob=5.748455655073573e-06, Net 4D Prob=0.00010330344401273864, Weighted
#       Mean Pixel Comp=0.4916644875486533, Weighted Mean Pixel Dist=159.495626495]
# schema: astropy-2.0
Galaxy_ID Galaxy_RA Galaxy_Dec PGC Name_GWGC Name_HyperLEDA Name_2MASS Name_SDSS_DR12 Galaxy_4D_Prob z z_Dist z_Dist_Err B K
13196 212.826859 55.181366 None None 50654 14111844+5510529 None 1.61975245727e-05 0.031212 130.846729609 3.14032151062 14.712 10.861
35284 212.871185 55.121944 None None 50661 14112908+5507189 None 6.78165964344e-05 0.03843 161.973295466 3.88735909119 14.967 11.659
75167 212.97171 55.108871 None None 2490857 14115321+5506319 None 4.89334171371e-06 0.041156030578 173.812441534 4.17149859682 17.47 14.012
75171 212.772858 55.149017 None None 2492185 14110548+5508564 None 6.35647739511e-06 0.0428435914218 181.16437434 4.34794498416 16.88 14.095
295544 212.637 55.18243 None None 2493346 None None 2.29009595186e-06 0.0442018721009 187.094454678 4.49026691228 17.69 nan
1257568 212.934 55.15984 None None 2492561 None None 0.0 0.0995669297835 438.230715397 10.5175371695 18.43 nan
2315639 212.848 55.00824 None None SDSSJ141123.60+550029.7 None None 0.0 0.125446712723 561.740835003 13.4817800401 18.98 nan
2334881 212.573 55.11491 None None SDSSJ141017.49+550653.5 None None 0.0 0.125446712723 561.740835003 13.4817800401 18.8 nan
289496 213.022 54.84363 4004414 SDSSJ141205.26+545036.8 SDSSJ141205.26+545036.8 None None 9.52289878715e-10 0.0172153886077 71.4112325521 1.71386958125 17.4 nan
456939 212.949203 54.963051 None None 2485955 14114780+5457469 None 0.0 0.087866 383.647693818 9.20754465163 16.426 12.613
520323 212.956467 54.959156 None None 2485843 14114955+5457329 None 0.0 0.096246 422.658537295 10.1438048951 16.764 12.77
1138268 213.024734 55.028755 None None SDSSJ141205.90+550143.6 14120593+5501435 None 0.0 0.222807381404 1059.04829646 25.4171591149 17.204 14.28
1140777 212.909531 54.965279 None None SDSSJ141138.29+545754.9 14113828+5457550 None 0.0 0.200333380167 939.847947389 22.5563507373 19.14 14.287
1257296 212.953 54.91343 None None 2484375 None None 0.0 0.155555057778 710.137598324 17.0433023598 18.18 nan
2187467 213.14 54.76905 None None SDSSJ141233.61+544608.5 None None 7.66590622587e-19 0.0826547813274 359.594565204 8.63026956488 18.11 nan
2278295 212.992 54.97355 None None SDSSJ141158.12+545824.7 None None 2.5694415883e-19 0.0833767616884 362.917483759 8.71001961022 18.29 nan
2278302 213.014 55.05675 None None SDSSJ141203.47+550324.4 None None 0.0 0.218314429157 1035.01413931 24.8403393434 19.27 nan
2278309 213.042 54.88141 None None SDSSJ141210.14+545252.8 None None 0.0 0.189114754557 881.310212821 21.1514451077 18.03 nan
2315671 212.937 54.90316 None None SDSSJ141144.96+545411.4 None None 4.06416861318e-18 0.0812282506141 353.037941499 8.47291059597 18.24 nan
2315727 213.155 54.88243 None None SDSSJ141237.25+545256.6 None None 1.26261633162e-18 0.0819384709692 356.30076461 8.55121835065 18.55 nan
