# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data/LCO/Swope/workstch/gw190425/1/s005aae27067.i.ut190429.5103_stch_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
130 1039424 254.73307943 -5.7241036916 16.448 i 16.2178 644 6.602 1624.697 398.327 0.046034541 0.026518576 -0.011367891 6.327 4.585 74.9 0.275
302 1039426 254.63470395 -5.719550434 17.57 i 17.0206 344 5.921 2434.788 436.047 0.042925686 0.092574425 0.020927008 4.95 3.25 -11.4 0.343
704 1039428 254.81364021 -5.6933687384 17.068 i 16.8091 474 7.348 961.237 652.555 0.033471592 0.081502654 -0.06805823 7.946 3.176 27.4 0.6
1122 1039427 254.83333689 -5.6644659735 17.281 i 15.9043 695 8.182 798.962 891.707 0.020011611 0.036408741 0.013764488 7.558 5.069 -20.0 0.329
1602 1039423 254.6556617 -5.6354920744 16.195 i 15.7393 1154 9.693 2262.208 1131.713 0.015992459 0.022793662 0.010346677 8.703 6.252 -28.3 0.282
2082 429211 254.57786108 -5.6105827223 16.467 i 15.535 756 7.276 2902.993 1337.816 0.015523482 0.0816392 -0.0011504799 8.027 3.5 0.5 0.564
3811 1039419 254.65919548 -5.5069957826 17.653 i 17.2072 255 4.318 2233.101 2195.133 0.08471553 0.097092323 0.042106517 3.808 2.977 -36.8 0.218
4142 1039372 254.52734815 -5.4842292989 17.132 i 16.8116 411 6.281 3319.257 2383.429 0.04966883 0.073186688 0.065623447 6.135 3.223 -35.1 0.475
4318 1039417 254.68223749 -5.472288084 17.66 i 17.0191 423 7.349 2043.276 2482.365 0.031651597 0.027362563 0.0049582873 6.175 5.523 -65.4 0.106
4391 1039463 254.91368197 -5.4705018991 17.177 i 17.0966 0 4.668 136.583 2496.7 0.055237483 0.1057028 0.016668245 4.307 3.056 -9.1 0.29
4992 1039418 254.6946521 -5.4304106934 18.015 i 17.0395 301 5.248 1940.981 2828.931 0.082035735 0.06964501 -0.00033667983 3.789 3.491 89.2 0.079
5295 1039422 254.65196353 -5.4090378191 17.258 i 16.99 445 7.335 2292.682 3005.82 0.061428912 0.029835872 -0.023505021 6.208 3.913 71.7 0.37
5772 1039375 254.62026202 -5.3839749813 17.409 i 16.7989 341 4.962 2553.884 3213.228 0.062856354 0.080181234 0.0017017648 3.99 3.531 -2.8 0.115
5965 429215 254.78359606 -5.3719365461 17.388 i 16.9676 348 6.184 1208.092 3312.758 0.034841523 0.10144153 0.053498503 6.271 3.003 -19.4 0.521
6459 240316 254.71571003 -5.3007094586 16.977 i 16.7975 421 5.555 1767.385 3902.314 0.056569282 0.048789646 -0.015144074 4.758 4.043 58.6 0.15
6599 1039416 254.73302073 -5.2994456966 16.317 i 15.8748 818 5.98 1624.734 3912.757 0.02140243 0.056934413 -0.018170707 7.214 4.113 13.5 0.43
7490 240317 254.78565679 -5.3404449103 17.006 i 16.4774 254 4.119 1191.057 3573.377 0.08788757 0.084460452 -0.046472486 3.988 3.022 47.1 0.242
