# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data/LCO/Swope/workstch/gw190425/1/s005aae15411.i.ut190425.1077_stch_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
1 334301 241.16445117 17.616255627 17.95 i 16.7281 453 8.074 2425.732 296.063 0.043764468 0.032710806 -0.0041882894 5.562 4.759 79.6 0.144
88 65874 241.1785068 17.63867808 16.467 i 15.011 1454 8.033 2314.856 481.622 0.020786116 0.018458553 0.0036687625 7.57 6.774 -61.2 0.105
132 62397 241.2042423 17.644228585 16.971 i 15.7032 672 5.626 2111.888 527.563 0.050865736 0.031002361 0.014307716 5.903 4.337 -72.1 0.265
163 53153 241.12012772 17.648758719 16.512 i 15.1215 1053 5.912 2775.253 565.14 0.025665158 0.030918695 0.0046930076 6.354 5.606 -20.9 0.118
314 19688 241.1648425 17.700729476 14.75 i 13.5347 5586 15.98 2422.564 995.165 0.0051540486 0.0051598423 0.0025360323 16.036 12.476 -44.9 0.222
365 69735 241.21404273 17.68517656 17.454 i 16.0014 540 5.469 2034.646 866.456 0.05544956 0.029903442 -0.04559461 7.774 3.812 59.6 0.51
371 334316 241.08778397 17.681121913 18.34 i 16.97 328 6.684 3030.187 833.088 0.037281811 0.086466588 0.019436054 5.313 3.365 -10.8 0.367
372 69733 241.17589013 17.683684207 16.6 i 15.2065 863 5.701 2335.472 854.092 0.019227969 0.075190887 -0.028958729 7.98 3.564 13.7 0.553
399 334319 241.10067877 17.688721919 18.26 i 17.0718 326 6.889 2928.483 895.936 0.036852658 0.11270294 0.07158307 6.647 2.807 -21.7 0.578
419 334320 241.1573049 17.689482217 18.54 i 17.2048 262 4.969 2482.006 902.091 0.048624806 0.10797533 0.030636633 4.719 2.992 -13.7 0.366
478 69740 241.11091614 17.698740172 17.96 i 16.5167 348 4.654 2847.731 978.811 0.04500353 0.1016937 -0.016474938 4.777 3.118 8.1 0.347
554 137117 241.13216796 17.7212298 17.41 i 14.206 1890 11.544 2680.124 1164.876 0.007082961 0.023543293 -0.010990468 13.587 6.298 16.9 0.536
