# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data/LCO/Swope/workstch/gw190425/1/s005aae0520.i.ut190425.1085_stch_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
81 629398 239.04820872 24.093044064 18.171 i 16.7039 291 4.422 1643.897 441.144 0.069814123 0.087588653 0.0032554539 3.789 3.376 -5.2 0.109
94 629407 239.14996921 24.097167126 16.767 i 16.1083 689 8.769 875.143 475.985 0.018638596 0.040203437 0.0081537338 7.476 4.942 -10.4 0.339
148 500040 239.07054339 24.107640206 17.033 i 15.5377 884 8.256 1475.248 562.052 0.022715088 0.035785221 0.01429839 7.149 5.068 -23.8 0.291
386 1229519 239.18992367 24.157297905 18.33 i 16.8814 264 4.927 574.089 974.062 0.089946106 0.076080091 -0.0094598969 3.661 3.308 72.8 0.096
441 1413085 238.80060735 24.168573687 18.7 i 17.2632 216 4.367 3513.766 1066.805 0.086229593 0.10280494 0.02557439 3.552 3.018 -28.5 0.15
460 1229536 239.05816491 24.172337342 19.19 i 17.3689 180 4.919 1569.104 1097.417 0.094160423 0.12265383 0.014850394 3.291 2.834 -13.8 0.139
465 629504 238.75856906 24.174883879 18.29 i 16.8181 276 5.032 3831.098 1119.455 0.079757281 0.077165544 -0.00093409995 3.602 3.539 80.1 0.017
524 302392 238.72355864 24.189198834 18.34 i 16.5448 0 11.167 4095.225 1238.354 0.03811029 0.031795755 -0.0044483091 5.671 5.076 72.4 0.105
586 629548 238.76918238 24.19970609 18.19 i 16.7171 282 4.715 3750.673 1324.765 0.074392661 0.089354448 -0.029000446 3.906 3.191 31.4 0.183
675 500140 238.99197801 24.225074944 17.477 i 16.0623 541 6.542 2068.907 1533.664 0.050579406 0.038947254 -0.0062048817 5.118 4.413 76.0 0.138
688 1229594 238.77079072 24.224435238 18.47 i 17.0428 273 5.373 3738.242 1529.404 0.059906248 0.099109031 -0.050964374 4.595 2.993 26.2 0.349
698 335854 239.21394569 24.227427981 18.62 i 17.2018 223 4.464 393.72 1554.758 0.086940788 0.089404747 0.0010166803 3.393 3.343 -11.2 0.015
822 2424656 238.884044 24.254826352 18.32 i 16.721 301 4.522 2883.348 1780.058 0.046164896 0.12089427 -0.017365696 4.705 2.864 6.5 0.391
859 335865 239.21894802 24.264895701 18.31 i 16.7883 389 11.253 356.526 1864.905 0.061754599 0.036746085 -0.060208455 7.749 3.495 56.3 0.549
897 450503 238.97085597 24.273156185 17.183 i 16.3953 382 5.223 2228.325 1931.563 0.059408929 0.062903613 -0.0081078988 4.198 3.905 33.3 0.07
944 629640 238.87972915 24.281347474 18.42 i 17.0782 253 4.505 2915.766 1999.563 0.081450291 0.086603105 0.0070039015 3.543 3.364 -26.8 0.05
