# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data/LCO/Swope/workstch/gw190425/1/s005aae27067.i.ut190425.1059_stch_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
139 1039424 254.73308516 -5.7242312374 16.448 i 16.2294 417 6.817 1624.65 397.271 0.052639581 0.05187 -0.012644424 4.667 4.131 46.7 0.115
225 1039426 254.63473098 -5.7195275036 17.57 i 16.9139 287 7.046 2434.565 436.237 0.045985732 0.086863466 0.01893826 4.773 3.353 -12.4 0.297
495 1039428 254.81361811 -5.6933471368 17.068 i 16.7841 411 7.919 961.419 652.734 0.03409842 0.086775713 -0.069416732 7.7 3.101 26.4 0.597
757 1039427 254.8333028 -5.6644501745 17.281 i 15.8869 631 8.413 799.242 891.838 0.019298725 0.039635446 0.0093738101 7.398 4.959 -12.4 0.33
875 1039423 254.65570954 -5.635467057 16.195 i 15.7913 851 9.767 2261.814 1131.92 0.017458707 0.028060289 0.013228292 8.367 5.658 -25.6 0.324
1381 429211 254.57781184 -5.6105742327 16.467 i 15.5203 681 7.736 2903.398 1337.886 0.015580514 0.072616205 -0.0023520067 8.018 3.71 1.2 0.537
1907 1039364 254.39266771 -5.5608303338 16.875 i 16.1236 0 7.424 4428.485 1749.118 0.051929358 0.038577389 0.0033651392 5.105 4.379 -82.9 0.142
2502 1039419 254.65921818 -5.5069668581 17.653 i 17.1618 221 5.385 2232.914 2195.372 0.079283394 0.096055396 0.034300577 3.819 3.061 -32.0 0.199
2740 1039372 254.52731993 -5.484256239 17.132 i 16.8044 333 6.974 3319.49 2383.206 0.048177678 0.074752219 0.052877631 5.601 3.314 -31.7 0.408
3296 1039418 254.69463803 -5.4303578782 18.015 i 17.0041 232 6.252 1941.097 2829.368 0.081165388 0.080491066 -0.0044102897 3.567 3.47 49.3 0.027
3489 1039422 254.65196747 -5.4090394316 17.258 i 16.9107 347 8.337 2292.649 3005.806 0.062356677 0.03885315 -0.025508706 5.483 3.836 66.3 0.3
3914 429215 254.78356992 -5.3719400873 17.388 i 16.8726 308 7.309 1208.307 3312.729 0.034805823 0.093602344 0.04476523 6.057 3.144 -18.6 0.481
4391 240316 254.71570257 -5.300729409 16.977 i 16.7533 361 6.249 1767.447 3902.148 0.055506144 0.050945878 -0.011018884 4.6 4.11 56.2 0.106
4406 1039416 254.73298336 -5.2994506246 16.317 i 15.8214 648 6.871 1625.042 3912.716 0.025143586 0.056828398 -0.015965249 6.559 4.127 13.4 0.371
4814 240317 254.78563649 -5.3404498372 17.006 i 16.457 300 4.715 1191.224 3573.337 0.067975372 0.071989663 -0.033327356 4.336 3.395 41.6 0.217
