# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data/LCO/Swope/workstch/gw190425/1/s005aae14698.i.ut190429.5142_stch_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
29 53935 244.25026806 19.11813761 15.419 i 15.1856 1532 11.139 2831.606 389.454 0.015870783 0.013022818 -0.0048560412 9.272 7.611 60.2 0.179
84 126011 244.48564757 19.11777353 18.07 i 16.4843 526 9.62 991.057 386.897 0.010771165 0.13234808 0.02851117 10.47 2.732 -6.6 0.739
174 623277 244.24401057 19.134637683 17.91 i 16.4741 326 3.569 2880.473 526.03 0.08366254 0.080750763 -0.0032935876 3.535 3.442 65.7 0.026
334 1225414 244.31179165 19.162278698 18.56 i 16.9318 330 4.7 2350.497 754.644 0.044214435 0.089103386 -0.040817373 5.247 3.211 21.1 0.388
780 454668 244.34179407 19.241548978 17.65 i 16.3829 422 4.514 2116.022 1410.681 0.062012244 0.065917611 -0.015706951 4.231 3.725 38.0 0.119
790 1225509 244.15705123 19.240588585 18.3 i 16.8272 178 2.421 3559.533 1403.357 0.12133926 0.188492 0.033561338 2.919 2.279 -13.3 0.219
884 1409024 244.456357 19.257235298 18.29 i 17.0876 258 4.696 1220.975 1540.883 0.083722077 0.070934869 0.013495713 3.834 3.398 -66.7 0.114
1471 294882 244.37350827 19.366412954 17.7 i 16.3821 579 8.921 1868.514 2444.087 0.034098972 0.031308204 0.0024567784 5.694 5.379 -69.3 0.055
1618 1412310 244.21229952 19.385557197 19.15 i 17.3023 173 3.047 3127.064 2602.753 0.15488167 0.11376394 -0.046178598 3.11 2.46 65.8 0.209
1689 623792 244.3241856 19.401818877 17.382 i 15.6997 824 7.633 2253.604 2737.047 0.032658242 0.029320052 -0.0059206048 6.02 5.393 59.7 0.104
1911 1225760 244.16533343 19.431132261 18.34 i 16.9651 365 7.089 3493.367 2980.216 0.046060842 0.059406836 0.029592054 5.234 3.808 -32.9 0.272
1951 1225773 244.43099473 19.439190199 18.38 i 17.1124 360 6.516 1420.053 3046.584 0.044646017 0.054513842 0.003649516 4.75 4.27 -10.1 0.101
2027 1225785 244.43135539 19.448693603 18.52 i 17.141 203 3.082 1417.287 3125.235 0.12132383 0.11442327 0.016908215 3.032 2.806 -56.1 0.075
2052 1225796 244.51846917 19.454877459 18.58 i 16.9764 322 5.01 737.534 3177.006 0.078689799 0.058770597 0.015968125 4.227 3.503 -70.6 0.171
2064 1411975 244.51713864 19.457019828 18.59 i 17.1905 301 7.038 747.937 3194.725 0.089808173 0.050605081 0.074933618 5.984 2.982 -58.8 0.502
2091 623914 244.43179175 19.466044603 17.148 i 15.5447 896 6.535 1413.97 3268.833 0.031670116 0.027932588 -0.0036387169 6.064 5.555 67.9 0.084
2097 62510 244.19780068 19.474731026 15.754 i 14.6548 3105 18.063 3239.711 3340.825 0.00543147 0.0083007235 -0.0037637143 14.908 10.407 26.3 0.302
2162 20983 244.19033315 19.52138573 14.569 i 13.6794 4401 17.224 3297.677 3726.98 0.0031332504 0.010326238 -0.0019256866 18.237 9.781 7.5 0.464
2203 1409050 244.5473881 19.480582966 18.8 i 17.6384 173 3.878 512.141 3390.017 0.10682816 0.11896101 0.0033161168 3.063 2.897 -7.6 0.054
2255 623957 244.2277034 19.492534898 18.377 i 16.6245 444 6.208 3006.315 3488.016 0.052759644 0.053126104 0.010414953 4.577 4.147 -44.0 0.094
2264 1135275 244.40133773 19.490728607 18.47 i 17.012 230 3.764 1651.689 3472.988 0.12101336 0.083346196 -0.054623995 3.807 2.718 62.3 0.286
2292 1225850 244.53094104 19.497259461 18.4 i 16.975 407 7.575 640.629 3527.871 0.05934155 0.089240775 0.11596395 8.33 2.73 -37.8 0.672
2546 334798 244.57406396 19.533734271 17.91 i 16.9215 330 5.502 304.644 3830.183 0.064516678 0.057919357 0.02329471 4.512 3.693 -52.9 0.182
2620 687982 244.28269741 19.498205304 17.81 i 16.6885 256 3.589 2577.264 3534.771 0.09194196 0.10522997 -0.01051892 3.331 3.056 19.2 0.083
2640 624032 244.57954669 19.530590353 18.04 i 16.7242 448 7.325 261.842 3804.227 0.030233342 0.070530921 -0.041464854 6.824 3.551 22.9 0.48
