# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data/LCO/Swope/workstch/gw190425/1/s005aae14544.i.ut190425.1080_stch_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
84 126068 241.70675675 19.626747248 15.908 i 15.008 1325 9.505 2201.079 486.562 0.0085107563 0.048825771 -0.0042285062 10.911 4.52 3.0 0.586
642 70125 241.61929449 19.753383272 16.727 i 15.5523 940 6.675 2882.352 1534.742 0.01875419 0.047626935 -0.020586569 8.042 4.432 17.7 0.449
651 135004 241.57924037 19.763450217 15.513 i 15.0895 2003 13.623 3194.27 1618.241 0.010202146 0.0097749345 -0.0027536859 10.786 9.373 49.4 0.131
652 305440 241.51982802 19.76067176 17.68 i 16.6609 534 9.405 3657.024 1595.659 0.06609492 0.027976267 -0.056525275 8.789 3.511 62.0 0.601
840 496772 241.55035695 19.794065914 17.84 i 16.5661 500 6.691 3419.001 1871.793 0.035999063 0.059046756 0.043535456 6.609 3.723 -31.1 0.437
1085 70146 241.80833649 19.858246556 16.591 i 15.5039 968 9.111 1410.479 2402.694 0.03916933 0.018180313 0.0027397717 7.435 5.047 -86.3 0.321
1102 451806 241.64185101 19.856231875 16.392 i 15.7189 809 8.664 2706.366 2385.832 0.015513134 0.059521623 0.027474912 9.294 3.97 -16.0 0.573
1197 1127776 241.63593238 19.872080723 18.32 i 17.1807 255 4.709 2752.386 2517.011 0.061147418 0.10851296 -0.02995069 4.196 2.977 16.2 0.29
1245 301954 241.85689214 19.894980925 16.65 i 15.628 965 10.033 1032.814 2707.0 0.042882849 0.013630276 0.023545204 10.27 4.611 -70.6 0.551
1451 1226433 241.79815116 19.937767686 18.12 i 17.0183 333 7.188 1490.14 3060.753 0.18137516 0.018282259 0.035174157 7.807 2.336 -83.9 0.701
1485 268006 241.45426257 19.938679531 18.37 i 17.0621 272 4.79 4165.541 3069.481 0.082571425 0.073575221 -0.039525013 4.159 3.189 51.4 0.233
1774 624940 241.51459696 20.048697046 18.13 i 17.0471 266 4.55 3695.143 3979.378 0.077690281 0.080564827 0.0044532157 3.616 3.497 -28.6 0.033
1943 334930 241.60947637 20.011786131 17.97 i 16.8 353 6.433 2957.672 3673.294 0.029756708 0.11195964 -0.037851643 6.249 2.935 12.4 0.53
