# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: x
#   datatype: int32
# - name: y
#   datatype: int32
# schema: astropy-2.0
sexcat_id x y
3462 729 2169
3462 730 2169
3462 731 2169
3462 732 2169
3462 733 2169
3462 734 2169
3462 726 2170
3462 727 2170
3462 728 2170
3462 729 2170
3462 730 2170
3462 731 2170
3462 732 2170
3462 733 2170
3462 734 2170
3462 735 2170
3462 736 2170
3462 737 2170
3462 725 2171
3462 726 2171
3462 727 2171
3462 728 2171
3462 729 2171
3462 730 2171
3462 731 2171
3462 732 2171
3462 733 2171
3462 734 2171
3462 735 2171
3462 736 2171
3462 737 2171
3462 738 2171
3462 739 2171
3462 724 2172
3462 725 2172
3462 726 2172
3462 727 2172
3462 728 2172
3462 729 2172
3462 730 2172
3462 731 2172
3462 732 2172
3462 733 2172
3462 734 2172
3462 735 2172
3462 736 2172
3462 737 2172
3462 738 2172
3462 739 2172
3462 740 2172
3462 723 2173
3462 724 2173
3462 725 2173
3462 726 2173
3462 727 2173
3462 728 2173
3462 729 2173
3462 730 2173
3462 731 2173
3462 732 2173
3462 733 2173
3462 734 2173
3462 735 2173
3462 736 2173
3462 737 2173
3462 738 2173
3462 739 2173
3462 740 2173
3462 741 2173
3462 723 2174
3462 724 2174
3462 725 2174
3462 726 2174
3462 727 2174
3462 728 2174
3462 729 2174
3462 730 2174
3462 731 2174
3462 732 2174
3462 733 2174
3462 734 2174
3462 735 2174
3462 736 2174
3462 737 2174
3462 738 2174
3462 739 2174
3462 740 2174
3462 741 2174
3462 723 2175
3462 724 2175
3462 725 2175
3462 726 2175
3462 727 2175
3462 728 2175
3462 729 2175
3462 730 2175
3462 731 2175
3462 732 2175
3462 733 2175
3462 734 2175
3462 735 2175
3462 736 2175
3462 737 2175
3462 738 2175
3462 739 2175
3462 740 2175
3462 741 2175
3462 742 2175
3462 723 2176
3462 724 2176
3462 725 2176
3462 726 2176
3462 727 2176
3462 728 2176
3462 729 2176
3462 730 2176
3462 731 2176
3462 732 2176
3462 733 2176
3462 734 2176
3462 735 2176
3462 736 2176
3462 737 2176
3462 738 2176
3462 739 2176
3462 740 2176
3462 741 2176
3462 742 2176
3462 743 2176
3462 724 2177
3462 725 2177
3462 726 2177
3462 727 2177
3462 728 2177
3462 729 2177
3462 730 2177
3462 731 2177
3462 732 2177
3462 733 2177
3462 734 2177
3462 735 2177
3462 736 2177
3462 737 2177
3462 738 2177
3462 739 2177
3462 740 2177
3462 741 2177
3462 742 2177
3462 743 2177
3462 724 2178
3462 725 2178
3462 726 2178
3462 727 2178
3462 728 2178
3462 729 2178
3462 730 2178
3462 731 2178
3462 732 2178
3462 733 2178
3462 734 2178
3462 735 2178
3462 736 2178
3462 737 2178
3462 738 2178
3462 739 2178
3462 740 2178
3462 741 2178
3462 742 2178
3462 743 2178
3462 725 2179
3462 726 2179
3462 727 2179
3462 728 2179
3462 729 2179
3462 730 2179
3462 731 2179
3462 732 2179
3462 733 2179
3462 734 2179
3462 735 2179
3462 736 2179
3462 737 2179
3462 738 2179
3462 739 2179
3462 740 2179
3462 741 2179
3462 742 2179
3462 743 2179
3462 726 2180
3462 727 2180
3462 728 2180
3462 729 2180
3462 730 2180
3462 731 2180
3462 732 2180
3462 733 2180
3462 734 2180
3462 735 2180
3462 736 2180
3462 737 2180
3462 738 2180
3462 739 2180
3462 740 2180
3462 741 2180
3462 742 2180
3462 743 2180
3462 727 2181
3462 728 2181
3462 729 2181
3462 730 2181
3462 731 2181
3462 732 2181
3462 733 2181
3462 734 2181
3462 735 2181
3462 736 2181
3462 737 2181
3462 738 2181
3462 739 2181
3462 740 2181
3462 741 2181
3462 742 2181
3462 743 2181
3462 728 2182
3462 729 2182
3462 730 2182
3462 731 2182
3462 732 2182
3462 733 2182
3462 734 2182
3462 735 2182
3462 736 2182
3462 737 2182
3462 738 2182
3462 739 2182
3462 740 2182
3462 741 2182
3462 742 2182
3462 729 2183
3462 730 2183
3462 731 2183
3462 732 2183
3462 733 2183
3462 734 2183
3462 735 2183
3462 736 2183
3462 737 2183
3462 738 2183
3462 739 2183
3462 740 2183
3462 741 2183
3462 730 2184
3462 731 2184
3462 732 2184
3462 733 2184
3462 734 2184
3462 735 2184
3462 736 2184
3462 737 2184
3462 738 2184
3462 739 2184
3462 732 2185
3462 733 2185
3462 734 2185
3462 735 2185
3462 736 2185
3462 737 2185
5002 1250 3018
5002 1251 3018
5002 1252 3018
5002 1249 3019
5002 1250 3019
5002 1251 3019
5002 1252 3019
5002 1253 3019
5002 1248 3020
5002 1249 3020
5002 1250 3020
5002 1251 3020
5002 1252 3020
5002 1253 3020
5002 1254 3020
5002 1248 3021
5002 1249 3021
5002 1250 3021
5002 1251 3021
5002 1252 3021
5002 1253 3021
5002 1254 3021
5002 1246 3022
5002 1247 3022
5002 1248 3022
5002 1249 3022
5002 1250 3022
5002 1251 3022
5002 1252 3022
5002 1253 3022
5002 1254 3022
5002 1255 3022
5002 1245 3023
5002 1246 3023
5002 1247 3023
