# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data/LCO/Swope/workstch/gw190425/1/s005aae0297.i.ut190429.5136_stch_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
110 1142339 241.02954163 23.605125743 19.343 i 17.1009 134 4.116 3122.913 515.332 0.13316214 0.1716273 -0.16040687 3.782 2.063 38.3 0.454
160 77781 241.15021088 23.625117775 15.977 i 15.0782 728 8.791 2207.83 680.435 0.018934922 0.039229743 0.0050351825 7.327 5.029 -7.0 0.314
177 70922 241.18999795 23.628622415 16.771 i 15.8151 361 6.995 1906.163 709.493 0.029622391 0.10381494 -0.051824603 6.825 2.988 17.5 0.562
218 78303 241.2498458 23.658316052 15.455 i 14.6401 1030 11.193 1452.573 955.476 0.035038121 0.017286517 -0.028375281 10.299 4.828 61.0 0.531
248 62388 241.15268183 23.663192551 15.751 i 14.4161 1027 8.075 2189.113 995.541 0.037092306 0.026424939 0.036832642 8.914 4.431 -53.1 0.503
269 82939 241.26036413 23.669039412 15.2 i 14.5746 1197 14.271 1372.913 1044.283 0.014405027 0.016730882 -0.010056269 9.802 6.946 38.5 0.291
412 690279 241.37960587 23.701828637 19.23 i 16.8566 122 2.863 469.537 1316.756 0.14415574 0.20981306 0.10437535 2.945 2.047 -28.9 0.305
578 70947 241.2346575 23.757846186 16.884 i 15.5222 381 5.773 1568.229 1779.098 0.083434351 0.042983375 -0.0049260636 4.832 3.459 86.5 0.284
812 62386 241.13937365 23.837715314 15.837 i 14.8931 733 9.705 2289.937 2439.869 0.019026529 0.041024748 0.011497712 7.535 4.854 -13.8 0.356
871 397400 241.30092251 23.852612627 18.7 i 17.5266 84 5.747 1067.164 2563.809 0.24769486 0.1409418 -0.1538523 3.151 1.864 62.4 0.409
897 62402 241.27675523 23.865026107 16.468 i 15.1422 460 6.334 1250.183 2666.355 0.066235274 0.042222738 -0.012045722 4.951 3.844 76.7 0.223
927 66171 241.24701584 23.869823291 16.997 i 15.9476 289 5.345 1475.289 2705.87 0.037973572 0.1384131 -0.0045055384 5.135 2.687 1.3 0.477
941 499829 240.9470502 23.874624348 17.926 i 16.4691 178 4.364 3745.381 2746.365 0.13614452 0.10685156 -0.094525613 3.726 2.418 53.6 0.351
953 335757 241.25287508 23.879143157 18.52 i 17.0059 117 4.11 1431.005 2783.033 0.22939205 0.10050799 -0.0088317022 3.157 2.087 88.0 0.339
1040 2991 241.23600531 23.932841651 13.737 i 12.5249 5955 25.013 1558.953 3227.346 0.0060028732 0.0026856964 -0.0018192192 20.192 12.663 75.6 0.373
1056 39701 241.26769262 23.917172246 15.746 i 14.3693 1012 8.158 1319.146 3097.849 0.028084056 0.024911089 -0.00014320947 6.336 5.967 88.7 0.058
1075 335775 241.35728304 23.920396788 18.89 i 17.4294 102 4.016 641.409 3125.341 0.21444154 0.16216071 -0.12346077 2.872 1.979 56.5 0.311
1126 499880 240.94214622 23.935849481 17.228 i 15.7118 302 6.657 3781.771 3253.112 0.071383759 0.073379979 -0.00094203249 3.746 3.689 12.6 0.015
1129 66170 241.21472653 23.937401929 16.718 i 15.5187 370 6.246 1719.932 3264.994 0.055060647 0.067905627 0.0075191022 4.302 3.809 -15.2 0.115
1158 66169 241.13518846 23.944563525 17.84 i 16.3025 209 5.461 2321.559 3324.133 0.08699511 0.11195696 -0.068040639 3.977 2.714 34.9 0.317
1209 958648 241.23059094 23.965491335 16.386 i 15.1121 500 7.615 1600.073 3497.526 0.040418115 0.057822093 -0.025621496 5.453 3.934 27.9 0.278
1217 62399 241.2480781 23.969989861 15.475 i 14.2978 1151 9.446 1467.854 3534.844 0.012279567 0.069277279 -0.040003721 12.952 3.637 17.5 0.719
1236 1229364 240.98949509 23.999187609 18.75 i 17.3678 91 4.942 3423.041 3776.841 0.17379816 0.17318127 0.0012229279 2.406 2.396 -58.4 0.004
1237 499973 241.32533027 24.031764469 17.78 i 16.4299 202 7.174 884.309 4046.678 0.066688165 0.11378687 -0.0065410915 3.879 2.962 4.0 0.236
1352 62398 241.21070131 23.974975505 15.954 i 14.4756 782 5.888 1750.524 3575.935 0.027859449 0.052720409 -0.013212221 6.176 4.289 14.0 0.306
1383 335785 241.37873326 23.970513104 18.67 i 17.1031 112 7.165 479.819 3540.357 0.11589126 0.15676819 0.10470337 3.533 2.279 -34.3 0.355
1400 335788 240.94192878 23.976638469 18.62 i 17.2224 106 5.42 3782.933 3590.682 0.11405279 0.20260973 0.073403202 3.149 2.152 -19.8 0.317
1410 54708 241.23173981 23.969677252 17.005 i 15.7477 285 5.728 1591.406 3532.174 0.082489915 0.076325737 0.0053668004 3.644 3.461 -69.5 0.05
1492 377828 241.26782189 24.044627461 17.92 i 16.1388 246 4.722 1319.085 4152.663 0.04785338 0.11919615 -0.02530984 4.679 2.87 9.8 0.387
