# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data/LCO/Swope/workstch/gw190425/1/s005aae31407.i.ut190428.4033_stch_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
23 210522 68.355964495 -13.685917649 15.926 i 15.8162 271 12.232 882.479 298.966 0.029683676 0.092079684 0.012279898 5.864 3.285 -5.6 0.44
125 84612 68.288195779 -13.622782639 16.537 i 15.7439 290 9.28 1427.19 821.776 0.065807194 0.08124765 0.087095082 5.842 2.914 -40.0 0.501
142 25386 68.277322889 -13.599217355 15.206 i 14.1724 1057 13.774 1514.569 1016.836 0.071440525 0.022525733 -0.07026004 15.471 3.337 62.4 0.784
182 308215 68.410659293 -13.595872209 17.54 i 17.1782 22 8.085 441.996 1043.824 0.48980641 0.68384725 -0.059419084 1.435 1.205 8.5 0.16
249 80589 68.328069366 -13.549581996 15.504 i 14.581 602 8.579 1106.133 1427.419 0.025535749 0.056743894 0.0095597599 6.347 4.172 -8.5 0.343
282 84625 68.410905876 -13.526550376 16.897 i 15.9034 237 5.217 439.488 1617.527 0.1589056 0.043205902 -0.027631178 4.904 2.496 83.3 0.491
299 30794 68.327907484 -13.513087625 15.235 i 14.3246 896 12.05 1107.261 1729.443 0.024943188 0.025152149 -0.012343157 7.279 5.66 44.5 0.222
308 84620 68.356848608 -13.515474632 16.213 i 15.2007 449 7.83 874.391 1709.54 0.019099221 0.10929136 -0.03170627 7.81 2.988 9.7 0.617
338 84605 68.011296496 -13.496582688 16.164 i 15.897 316 9.811 3655.057 1865.868 0.037316464 0.072764643 -0.063025251 7.277 3.311 30.3 0.545
390 80588 68.31442348 -13.463163493 16.129 i 14.879 543 6.725 1215.548 2142.67 0.034303471 0.06612552 -0.048744727 6.883 3.551 28.4 0.484
393 323965 68.297573322 -13.466808429 18.46 i 17.3107 62 6.182 1351.18 2112.571 0.15329283 0.31152293 -0.01941919 2.559 1.79 3.5 0.301
425 309285 68.371353901 -13.446837938 17.96 i 16.5326 115 8.208 757.242 2277.486 0.13657539 0.12475865 -0.01787628 2.887 2.66 61.7 0.079
433 84618 68.33409069 -13.43945666 15.955 i 15.2547 313 14.465 1057.139 2338.776 0.08153899 0.045856655 -0.052603547 5.598 3.236 62.1 0.422
445 210521 68.398951689 -13.424252756 15.978 i 14.934 542 7.979 534.944 2464.219 0.054808993 0.02288601 -0.0068624811 6.664 4.257 83.9 0.361
481 80573 68.065714362 -13.400836034 15.52 i 14.5066 803 9.84 3217.523 2658.519 0.026275152 0.045481883 -0.042579126 8.936 4.109 32.9 0.54
495 86430 68.225763912 -13.397362147 16.905 i 16.5776 165 6.42 1929.033 2687.477 0.069317169 0.13035321 0.044762857 4.016 2.695 -18.1 0.329
496 86434 68.286258882 -13.396052033 18.04 i 16.5354 139 6.938 1442.004 2698.181 0.09422861 0.1388371 -0.046117987 3.441 2.594 23.0 0.246
497 80578 68.12151006 -13.393296787 16.016 i 14.7826 566 5.775 2768.353 2721.08 0.022579007 0.078172408 0.0061634737 6.68 3.573 -3.2 0.465
501 309281 68.345193518 -13.394162927 17.99 i 17.3467 43 7.037 967.527 2713.566 0.44757065 0.24008569 -0.20338801 2.244 1.43 67.8 0.363
514 84616 68.324598834 -13.382990865 16.232 i 15.2792 311 8.962 1133.278 2806.125 0.069883123 0.062633678 0.0071178102 4.043 3.744 -67.8 0.074
517 32978 68.379005914 -13.37943185 15.727 i 14.5556 594 5.861 695.213 2835.285 0.050058696 0.041709341 -0.023094071 5.455 4.146 54.9 0.24
520 84621 68.391388781 -13.380860786 16.52 i 15.3524 328 5.12 595.524 2823.379 0.052037239 0.089394324 0.027517257 4.587 3.263 -18.2 0.289
523 33241 68.220560281 -13.375986601 15.788 i 14.505 658 6.218 1970.901 2864.385 0.040533226 0.041030698 0.022302408 5.81 4.388 -44.4 0.245
552 84611 68.287392231 -13.36398953 16.847 i 15.8284 256 5.485 1432.77 2963.523 0.084371395 0.06960097 -0.0053400723 3.803 3.433 80.1 0.097
588 86436 68.335435361 -13.347429271 17.467 i 16.3802 150 4.059 1045.853 3100.378 0.13175341 0.11782266 -0.024532367 3.006 2.683 59.8 0.107
590 27123 68.428050995 -13.339882562 15.744 i 14.453 615 5.347 300.012 3162.246 0.0562829 0.034750443 -0.0056967465 5.393 4.201 82.6 0.221
594 84627 68.414973293 -13.342347756 16.275 i 15.2054 373 5.964 405.342 3141.944 0.0536009 0.064682916 -0.0044869971 4.337 3.919 11.0 0.096
596 308210 68.347423037 -13.339065232 17.07 i 16.2107 130 12.93 949.278 3169.538 0.17665251 0.087430105 0.15311825 4.798 2.129 -60.1 0.556
605 86435 68.310189062 -13.33035445 18.04 i 16.4598 150 4.119 1249.074 3241.8 0.12178286 0.12166805 0.013797406 2.951 2.788 -45.2 0.055
