# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data/LCO/Swope/workstch/gw190425/1/s005aae2369.i.ut190425.1091_stch_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
1 472847 233.07709374 28.045708158 17.357 i 15.8479 591 5.812 3394.737 257.314 0.043435697 0.044866133 0.016696976 5.287 4.363 -42.6 0.175
37 2422656 233.51423959 28.053740463 18.7 i 17.1712 204 3.413 201.915 325.412 0.1131883 0.11071167 0.063320003 3.53 2.639 -46.1 0.252
69 533512 233.33670955 28.067182561 17.013 i 15.3613 832 6.276 1498.622 434.619 0.040193345 0.026562676 0.0055235671 6.199 4.955 -79.0 0.201
70 529519 233.18645426 28.063188474 17.745 i 16.0761 410 4.247 2595.897 401.313 0.070591211 0.063118197 0.0013533435 3.982 3.762 -84.9 0.055
93 533516 233.33069577 28.072111704 17.468 i 16.0923 524 6.239 1542.572 475.376 0.069308951 0.03427403 0.040750559 6.335 3.565 -65.3 0.437
108 2422487 233.13948712 28.069714805 18.77 i 17.3244 190 3.98 2938.853 455.524 0.12371154 0.10302246 0.07588663 3.675 2.559 -52.6 0.304
123 533510 233.31554073 28.079466134 17.282 i 16.4191 486 6.746 1653.28 536.16 0.095109142 0.028387997 -0.060663857 7.747 3.059 68.9 0.605
132 2422441 233.04964385 28.074186392 18.84 i 17.1261 217 4.443 3594.877 493.281 0.10765222 0.090574972 -0.014215477 3.371 3.012 70.1 0.106
157 1156060 233.33093722 28.079151704 17.87 i 16.3985 364 4.697 1540.855 533.64 0.071662232 0.067359395 0.023441417 4.167 3.504 -50.2 0.159
159 1233817 233.19127464 28.079185496 18.38 i 16.968 286 5.244 2560.648 533.691 0.075956956 0.064187936 0.025743613 4.229 3.446 -57.3 0.185
195 1150522 233.00305162 28.089569517 17.75 i 16.4238 410 5.527 3934.861 621.171 0.066687874 0.045590561 0.0056911968 4.703 3.861 -82.5 0.179
236 1233834 233.33719006 28.099233766 18.04 i 16.546 361 5.803 1495.34 699.877 0.086829945 0.056374244 0.075356729 5.683 2.985 -56.0 0.475
238 472846 233.04443551 28.103442579 16.514 i 15.1259 1159 8.972 3632.53 735.463 0.021923615 0.024757802 0.0077870679 7.217 6.032 -35.0 0.164
