# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data/LCO/Swope/workstch/gw190425/1/s005aae13599.i.ut190429.5139_stch_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
519 1227817 243.75133655 21.664980543 18.58 i 16.9417 215 2.979 2826.68 906.796 0.085642397 0.17456897 -0.030823749 3.47 2.376 9.6 0.315
670 498439 243.87846347 21.697949942 17.476 i 16.3697 542 6.658 1849.004 1179.577 0.076896921 0.027950486 0.045543149 7.256 3.413 -68.5 0.53
788 1421444 243.74569052 21.705347197 18.77 i 17.3017 201 3.423 2869.931 1240.889 0.11153094 0.11305298 0.00064950826 2.995 2.973 -11.6 0.007
1007 1408925 243.99851737 21.736968705 18.66 i 17.4544 216 7.398 926.208 1503.162 0.069086403 0.086638875 -0.008477129 3.832 3.379 12.9 0.118
1148 627008 243.95712726 21.762571088 19.14 i 17.0269 248 3.922 1244.572 1714.732 0.1009243 0.08866033 0.051943865 3.832 2.869 -51.6 0.251
1256 498508 243.6867381 21.780791856 18.422 i 16.6162 381 5.514 3322.658 1865.583 0.065117545 0.060332112 -4.8807815e-05 4.071 3.919 89.7 0.037
1297 1412343 244.00088994 21.784592589 18.68 i 16.9078 171 2.254 908.415 1897.313 0.19027336 0.1374184 -0.053188298 2.813 2.229 67.4 0.208
1384 476847 243.77241985 21.801959601 16.91 i 16.3203 501 6.489 2664.126 2040.353 0.047317516 0.03945861 -0.013932331 5.316 4.411 59.7 0.17
1478 1421511 244.06785264 21.81412293 19.41 i 17.8348 138 3.013 394.195 2142.397 0.18863603 0.1206414 0.070207469 3.075 2.217 -67.0 0.279
1526 1227922 243.9609954 21.824929585 18.73 i 17.1635 242 4.147 1215.292 2230.83 0.15202273 0.060398363 0.059527256 4.403 2.493 -73.5 0.434
1527 627067 243.8822269 21.824052234 18.42 i 16.8379 403 6.007 1820.445 2223.194 0.039887901 0.065626398 0.0080499379 5.046 3.885 -8.7 0.23
1867 9244 243.74098427 21.938396155 14.113 i 13.1019 5669 14.189 2905.05 3169.594 0.0070507322 0.010918809 0.013005503 21.318 7.963 -36.7 0.626
2116 1416909 243.6260485 21.93078408 19.55 i 17.1749 210 3.864 3787.451 3107.418 0.098357566 0.12507887 0.012717015 3.212 2.811 -12.7 0.125
2216 1227994 243.71760016 21.952520946 18.54 i 16.8791 360 6.104 3084.479 3286.603 0.08047583 0.042278111 0.033682261 5.277 3.393 -69.3 0.357
2338 1421512 243.93271213 21.970507498 18.58 i 17.3284 223 8.436 1433.417 3435.446 0.066792451 0.081565924 -0.0059541203 3.886 3.489 11.0 0.102
2847 527404 243.88906265 22.001062468 17.107 i 15.8471 576 4.301 1768.524 3688.132 0.082172297 0.03574181 -0.030519962 5.664 3.395 73.3 0.4
