# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data/LCO/Swope/workstch/gw190425/1/s005aae1198.i.ut190425.1087_stch_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
189 2423997 236.72160413 25.611348696 18.65 i 17.1544 285 7.153 2306.938 670.163 0.035334852 0.097858056 -0.023625769 5.49 3.162 10.4 0.424
311 2424052 236.88657006 25.639542669 18.71 i 16.9348 274 4.715 1076.111 904.191 0.084004074 0.076045081 -0.0010711937 3.627 3.45 86.2 0.049
513 2424061 236.93578073 25.677648981 18.68 i 17.2655 196 3.815 709.443 1220.062 0.11293735 0.10463794 -0.0036876134 3.097 2.971 78.0 0.041
917 2424025 236.80740714 25.778695586 18.15 i 16.47 333 4.202 1667.432 2055.28 0.069986083 0.079696909 0.014869123 3.894 3.456 -28.4 0.112
983 501371 236.66548016 25.791843058 17.623 i 16.5226 446 6.406 2725.056 2164.029 0.030615536 0.092465766 -0.049367089 6.746 3.145 19.3 0.534
1242 2424031 236.82746423 25.859184252 18.81 i 17.1757 268 7.075 1518.459 2721.494 0.060058277 0.07674139 0.010800337 4.136 3.573 -16.5 0.136
1364 1421014 236.74137579 25.88873677 18.73 i 17.3065 271 6.657 2159.599 2965.798 0.054442085 0.1129187 -0.092284665 5.867 2.689 28.8 0.542
1489 2424020 236.79474497 25.918956075 18.27 i 16.9439 435 8.091 1762.372 3216.007 0.038739394 0.044484045 0.017218579 5.544 4.442 -35.8 0.199
1573 2424040 236.85242469 25.934521901 19.02 i 17.1595 253 5.494 1333.157 3345.138 0.10793712 0.050647382 -0.018646086 4.51 3.023 81.0 0.33
1717 2423998 236.72290719 26.021741628 19.2 i 17.1581 199 5.69 2297.052 4066.533 0.096265145 0.10414328 0.014322071 3.296 3.038 -30.6 0.078
1734 2423989 236.70163213 26.012378494 19.08 i 17.1728 266 5.599 2455.29 3989.064 0.038234163 0.099249579 0.045588687 5.711 3.06 -18.4 0.464
1921 1412350 236.69820884 25.977456371 19.46 i 17.2227 182 3.26 2480.819 3700.056 0.15146247 0.098641559 0.014721034 3.2 2.561 -82.2 0.2
2039 501551 236.67763337 26.013752122 18.078 i 15.9398 639 12.326 2633.778 4000.486 0.019328723 0.051986892 -0.010241227 7.343 4.353 8.7 0.407
2115 2424006 236.74906345 26.025959735 18.84 i 17.3281 172 3.603 2102.534 4101.452 0.12530889 0.12238101 -0.031217741 3.041 2.677 47.7 0.12
2162 71431 236.75588155 26.040356205 16.87 i 15.7636 883 9.638 2051.854 4220.606 0.020372096 0.025714079 -0.0043235081 7.142 6.145 19.5 0.139
