# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data/LCO/Swope/workstch/gw190425/1/s005aae2371.i.ut190425.1090_stch_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
257 1136152 231.93080455 28.115500371 17.608 i 16.8466 238 3.628 3555.469 835.136 0.14987816 0.065247193 0.034335263 4.019 2.555 -79.0 0.364
431 2421986 231.90956504 28.162498061 18.75 i 17.3202 195 4.653 3709.861 1224.328 0.083479285 0.11958322 0.0005460165 3.461 2.892 -0.4 0.165
445 489492 232.30686567 28.169785196 16.653 i 15.6948 806 8.162 811.199 1284.603 0.015655769 0.055233564 0.025754191 9.192 4.115 -16.5 0.552
449 1233903 232.03291599 28.170551132 18.34 i 16.8629 348 6.27 2809.832 1289.949 0.046022139 0.063843764 0.012339263 4.762 3.899 -17.3 0.181
555 635237 232.12978866 28.197698164 18.34 i 16.724 248 3.533 2103.128 1514.451 0.099050306 0.095427401 0.021118188 3.4 3.044 -49.9 0.105
567 2422163 232.36944922 28.199534415 18.74 i 17.3313 212 4.774 355.137 1531.666 0.094733015 0.087057017 -0.0082336282 3.425 3.219 66.5 0.06
595 2422014 231.95913834 28.207422843 18.66 i 17.157 245 5.087 3347.704 1595.599 0.064965166 0.092140697 0.0068649286 3.936 3.287 -7.1 0.165
647 409365 232.09707133 28.229509985 15.819 i 15.1374 1202 9.302 2341.731 1777.714 0.015459628 0.028589144 0.017474113 9.493 5.509 -26.5 0.42
660 2422095 232.19295672 28.228146903 18.2 i 16.6161 322 4.948 1642.572 1766.637 0.037004922 0.12547013 -0.0031516841 5.2 2.823 1.0 0.457
700 489582 232.08165149 28.24985251 17.97 i 16.3314 503 8.55 2454.127 1946.084 0.034004614 0.042696107 0.0056980634 5.492 4.792 -16.6 0.127
703 453907 231.99814199 28.248884623 17.67 i 16.2065 670 9.233 3062.931 1938.425 0.054120235 0.027779637 -0.054309208 9.636 3.75 57.9 0.611
