# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data/LCO/Swope/workstch/gw190425/1/s005aae3241.i.ut190429.5130_stch_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
417 2320410 236.5569727 30.129827786 18.26 i 16.5831 374 4.472 1812.88 1056.776 0.04653601 0.11383083 0.077141143 5.872 2.759 -24.4 0.53
628 638080 236.50219367 30.178726086 18.52 i 16.7696 369 6.56 2204.997 1461.337 0.058701344 0.062448762 -0.04670972 5.189 3.45 42.7 0.335
655 62263 236.45036821 30.202505505 15.194 i 14.5965 2482 13.671 2575.687 1658.196 0.0099205729 0.010153127 -0.0068644537 12.307 8.616 44.0 0.3
881 302835 236.59552769 30.246543438 17.39 i 15.9535 660 7.734 1537.761 2022.896 0.078133211 0.016719567 0.022517417 8.242 3.533 -79.9 0.571
919 25801 236.60245853 30.267015872 15.43 i 13.7983 2842 8.074 1488.37 2192.368 0.022562994 0.011114051 0.017157337 12.379 6.069 -61.9 0.51
1021 638218 236.76143255 30.272298775 18.233 i 16.7669 313 5.096 352.158 2237.949 0.077155381 0.10665207 0.11592009 5.582 2.567 -37.9 0.54
1067 2320427 236.60569202 30.284601043 18.62 i 16.8798 314 4.714 1465.398 2337.923 0.11646995 0.048786275 -0.057514776 5.115 2.806 69.8 0.452
1117 76124 236.62602351 30.31289213 16.22 i 14.8358 1667 8.722 1320.367 2572.21 0.022911275 0.012225051 0.0012119899 9.057 6.602 -86.8 0.271
1489 1236274 236.78233753 30.386020788 18.61 i 17.2369 289 5.638 205.113 3179.467 0.062711246 0.091841921 -0.076108426 5.232 2.911 34.5 0.444
1890 2320479 236.75664431 30.446336549 18.84 i 17.1618 221 4.087 389.687 3678.194 0.085429721 0.10026753 -0.0058618663 3.433 3.149 10.8 0.083
2071 2336306 236.48253353 30.522856958 18.37 i 17.378 232 10.331 2345.316 4309.335 0.087819867 0.051151853 0.049202386 5.076 3.16 -63.3 0.378
