# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data/LCO/Swope/workstch/gw190425/1/s005aae15411.i.ut190429.5143_stch_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
2 334301 241.16448733 17.616237648 17.95 i 16.6859 492 8.044 2425.447 295.914 0.04273089 0.030666621 -0.0048450474 5.755 4.811 79.1 0.164
86 65874 241.17850103 17.638662373 16.467 i 14.9881 1494 7.695 2314.901 481.492 0.021602293 0.018041963 0.0030004382 7.561 6.719 -69.9 0.111
89 62397 241.20421879 17.644205132 16.971 i 15.6571 700 5.376 2112.074 527.369 0.052674547 0.031149605 0.014810262 5.888 4.265 -72.7 0.276
118 53153 241.12014085 17.648753155 16.512 i 15.1139 1060 5.446 2775.149 565.094 0.026569931 0.032177076 0.0049283998 6.245 5.496 -20.7 0.12
407 19688 241.16487972 17.70077528 14.75 i 13.5258 5695 15.535 2422.271 995.544 0.0050305668 0.005548785 0.0017039089 15.077 12.72 -36.5 0.156
415 334316 241.08779988 17.681102738 18.34 i 16.9558 352 6.36 3030.062 832.93 0.034840584 0.082719855 0.0064718327 5.374 3.472 -3.8 0.354
417 69733 241.17591407 17.683672573 16.6 i 15.1785 903 5.361 2335.283 853.996 0.019641552 0.081046782 -0.033808209 8.086 3.422 14.4 0.577
432 69735 241.21414987 17.684933301 17.454 i 16.1138 430 3.821 2033.801 864.443 0.065107696 0.072198063 -0.0062607098 3.955 3.692 20.7 0.067
454 334319 241.10071803 17.688741308 18.26 i 17.0231 356 6.945 2928.173 896.096 0.034863252 0.11645672 0.078779995 7.264 2.749 -22.0 0.622
471 334320 241.1573445 17.689457417 18.54 i 17.2587 263 4.223 2481.694 901.886 0.047567047 0.10911958 0.01657344 4.639 3.012 -7.5 0.351
552 69740 241.11090998 17.698740782 17.96 i 16.511 333 4.288 2847.78 978.817 0.050445989 0.11056773 -0.019783597 4.524 2.986 9.1 0.34
638 137117 241.13219647 17.721210529 17.41 i 14.1925 1952 11.4 2679.899 1164.716 0.0070890454 0.02350631 -0.01138174 13.724 6.289 17.4 0.542
732 397402 241.31448456 17.724123126 18.38 i 17.0063 272 4.181 1242.903 1189.101 0.11100249 0.065613471 0.0023990464 3.905 3.001 -88.5 0.231
750 334328 241.23427089 17.726489736 18.22 i 16.8712 315 5.21 1875.239 1208.392 0.064348496 0.076546773 0.00730359 3.973 3.591 -15.5 0.096
836 69751 241.34312953 17.742811032 17.33 i 15.9918 838 8.76 1017.222 1343.931 0.021758618 0.025121832 0.0076067122 7.202 6.019 -33.1 0.164
