# %ECSV 0.9
# ---
# datatype:
# - name: sexcat_id
#   datatype: int32
# - name: glade_id
#   datatype: int32
# - name: ra_dec
#   datatype: float64
# - name: dec_dec
#   datatype: float64
# - name: glade_B
#   datatype: float64
# - name: filter
#   datatype: unicode
# - name: sex_mag
#   datatype: float64
# - name: num_pixels
#   datatype: int32
# - name: flux_radius
#   datatype: float64
# - name: x
#   datatype: float64
# - name: y
#   datatype: float64
# - name: cxx
#   datatype: float64
# - name: cyy
#   datatype: float64
# - name: cxy
#   datatype: float64
# - name: A
#   datatype: float64
# - name: B
#   datatype: float64
# - name: theta
#   datatype: float64
# - name: ellip
#   datatype: float64
# meta: !!omap
# - comment:
#   - image_file=/data/LCO/Swope/workstch/gw190425/1/s005aae0517.i.ut190425.1084_stch_1.sw.fits
# schema: astropy-2.0
sexcat_id glade_id ra_dec dec_dec glade_B filter sex_mag num_pixels flux_radius x y cxx cyy cxy A B theta ellip
98 296595 240.60178138 24.099197657 17.36 i 16.0984 855 10.925 2218.156 491.898 0.018495727 0.025870901 -0.016301593 8.692 5.668 32.8 0.348
305 62355 240.47820064 24.151062281 15.469 i 15.0442 1722 11.511 3151.391 921.511 0.014613265 0.012043008 -0.0035473113 9.475 8.027 63.0 0.153
426 335844 240.4004717 24.169465202 18.22 i 16.9243 382 7.327 3738.149 1074.475 0.071309552 0.066789173 0.10223043 7.478 2.884 -46.3 0.614
544 56431 240.51651961 24.209382257 15.521 i 14.6482 1969 14.113 2861.743 1403.955 0.010313972 0.011862972 -0.0013584687 9.971 9.084 20.6 0.089
545 302393 240.54802753 24.200187728 18.03 i 16.5091 346 4.362 2623.947 1327.751 0.075204857 0.073236324 0.028380336 4.083 3.363 -47.0 0.176
1235 71102 240.80936122 24.373201052 15.791 i 14.5953 3215 18.283 653.422 2760.739 0.0070699779 0.0052910424 0.00038329919 13.774 11.876 -83.9 0.138
1329 1229731 240.57631028 24.37643494 18.92 i 17.3643 191 4.277 2410.23 2786.296 0.10547926 0.09966702 0.00031361601 3.168 3.079 -88.5 0.028
1532 629846 240.75029202 24.429421563 17.209 i 15.7393 839 8.562 1099.217 3225.43 0.036906332 0.023680285 -0.0097637679 6.731 5.096 71.8 0.243
1750 1128237 240.85870719 24.513635875 18.94 i 17.3419 215 4.409 283.614 3923.607 0.074405462 0.12716581 0.062465172 4.086 2.657 -24.9 0.35
1775 82929 240.85266526 24.510330546 16.566 i 15.869 884 10.042 329.06 3896.167 0.014614768 0.038007304 0.011857383 8.705 5.036 -13.4 0.421
1897 126565 240.77951529 24.52403614 16.583 i 15.5137 788 5.036 880.044 4008.722 0.034456871 0.039687473 0.0019252758 5.401 5.009 -10.1 0.073
2004 335944 240.509062 24.530944947 18.61 i 17.2895 273 6.385 2916.343 4065.209 0.069794759 0.057952516 -0.017215578 4.326 3.668 62.3 0.152
